"PRODUCT -   High technology manufactures: electronic and electrical (Lall classification)"
"PARTNER -           China"

YEAR,"1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"      Developing economies: Eastern Asia",11596101.86,12892692.525,15514856.542,15674004.968,19053304.089,27410033.218,30706921.074,43852608.06,60818394.366,78663832.338,96931316.97400001,115786016.737,133436713.147,141338138.337,136119448.886,178074122.114,190825821.222,207684029.607,229320238.591,243494012.293,244148742.655,246249961.538,272741357.268
"      Developing economies: Southern Asia",2392.442,4636.796,7389.782,4630.647,10516.871,23529.147,21400.17,23995.924,39898.589,49648.676,60709.478,78359.852,114689.744,104000.638,262768.987,217980.207,377785.964,310502.757,344565.646,345198.488,303661.303,444373.383,491630.879
"      Developing economies: South-Eastern Asia",793237.005,1266660.254,1961168.26,2879991.928,3322258.426,4759060.374,5489787.084,7124518.596,11620537.438,15852224.963,17638571.651,19576280.652,31252664.662,29000568.606,29487983.112,38299653.878,38944859.324,41109275.869,42049038.554,42298799.711,40578933.707,39054262.903,44940748.254
"      Developing economies: Western Asia",1206.19,1714.378,6908.955,14621.271,6374.358,5382.951,7729.059,2870.554,4626.504,4986.442,15552.612,11337.698,13849.531,84043.21799999999,23478.054,44866.305,58031.419,78096.173,49537.015,32729.852,35403.911,212023.323,102904.114
"    Developing economies: Oceania",2,3.146,0.956,1.309,"..","..",0.004,3.092,5.295,5.212,26.791,9.955,783.555,111.905,14339.269,73.243,51.119,211.498,177.743,167.173,140.057,180.931,189.407
"    Developed economies: America",1696279.477,1686867.082,1881365.053,2517769.893,2768492.998,3897939.575,4867233.384,4771848.499,5789599.214,6873589.589,7973143.191,11530279.185,12019273.572,12504366.232,10889394.065,12972183.33,11571832.885,11129399.807,12806042.546,13326187.344,14320882.832,14019392.221,14001791.721
"    Developed economies: Asia",3800242.01,3673538.423,4014675.143,4200182.959,5276656.796,7406851.408,7143351.205,9432946.091,15194548.58,17563316.38,17945110.243,21079380.605,24299621.199,25596164.234,21929767.969,27580570.461,28695505.914,27100156.092,24018882.076,23800561.813,22210497.584,22317562.629,23883464.218
"    Developed economies: Europe",3164401.043,2863305.725,3043771.864,4155065.07,4632116.093,5805173.131,5901792.352,5060576.553,6468737.335,8585641.126,8830881.395,10542347.843,12375108.433,13709100.761,12560778.666,14552226.249,16418699.765,15004279.186,15485914.846,16761552.848,14431736.609,16586257.077,20202905.216
"    Developed economies: Oceania",52541.238,18732.553,29386.127,24885.76,45286.624,44269.909,53023.875,62613.312,69724.773,70526.95299999999,84630.482,113624.598,137303.641,164621.11,122694.531,139735.117,189719.538,160025.885,197202.256,235167.075,322319.244,421451.919,491745.18
"    Developed economies: Asia and Oceania",3852783.248,3692270.976,4044061.27,4225068.719,5321943.42,7451121.317,7196375.08,9495559.403000001,15264273.353,17633843.333,18029740.725,21193005.203,24436924.84,25760785.344,22052462.5,27720305.578,28885225.452,27260181.977,24216084.332,24035728.888,22532816.828,22739014.548,24375209.398
"    Developing economies: Asia and Oceania",12392939.497,14165707.099,17490324.495,18573250.123,22392453.744,32198005.69,36225837.391,51003996.226,72483462.192,94570697.631,114646177.506,135452004.894,164818700.639,170526862.704,165908018.308,216636695.747,230206549.048,249182115.904,271763557.549,286170907.517,285066881.633,285960802.078,318276829.922
"Developing economies excluding China",12421800.803,14180976.471,17507843.689,18662090.612,22531272.944,32422805.321,36530724.53,51576979.573,73145305.31,95180071.117,115498916.434,136949465.594,166451474.456,172132771.132,167382408.031,218036435.307,231839013.427,251620329.27,273881909.475,287985673.759,286184626.928,287331388.823,319861207.827
"Developing economies excluding LDCs",12421367.298,14180887.573,17506794.04,18661029.09,22528685.216,32420798.734,36527277.405,51575403.874,73144890.972,95179073.15899999,115496034.839,136946434.608,166425894.181,172126479.309,167360483.991,218032407.986,231830879.536,251606437.082,273852462.399,287962450.634,286135662.957,287266857.712,319778595.461
"Developing economies excluding LDCs and China",12421367.298,14180887.573,17506794.04,18661029.09,22528685.216,32420798.734,36527277.405,51575403.874,73144890.972,95179073.15899999,115496034.839,136946434.608,166425894.181,172126479.309,167360483.991,218032407.986,231830879.536,251606437.082,273852462.399,287962450.634,286135662.957,287266857.712,319778595.461
"Developing economies excluding LDCs: Africa",3251.579,3555.345,5483.318,6547.578,10458.947,16220.154,22059.129,42247.841,48625.028,76380.52400000001,107013.752,153684.768,167489.936,146811.878,106816.421,116652.282,130436.319,110580.298,86552.611,111045.039,101580.796,148568.125,108312.952
"Developing economies excluding LDCs: America",25547.9,11670.283,11026.04,82012.799,128349.574,208448.052,282121.909,530619.375,613001.823,532289.237,744688.258,1343194.112,1464321.74,1455581.3,1348497.435,1280434.223,1495317.167,2326787.552,2028883.013,1700391.041,1013060.66,1219010.553,1471617.049
"Developing economies excluding LDCs: Asia",12392565.819,14165658.799,17490283.726,18572467.404,22389876.695,32196130.528,36223096.363,51002533.566,72483258.82600001,94570398.65899999,114644329.949,135449547.141,164793323.836,170523974.262,165890836.045,216635278.615,230205084.898,249168858.075,271736850.099,286150848.451,285020882.02,285899099.386,318198479.794
"Developing economies excluding LDCs: Oceania",2,3.146,0.956,1.309,"..","..",0.004,3.092,5.295,4.739,2.88,8.587,758.669,111.869,14334.09,42.866,41.152,211.157,176.676,166.103,139.481,179.648,185.666
"Developing economies excluding LDCs and China: Asia",12392565.819,14165658.799,17490283.726,18572467.404,22389876.695,32196130.528,36223096.363,51002533.566,72483258.82600001,94570398.65899999,114644329.949,135449547.141,164793323.836,170523974.262,165890836.045,216635278.615,230205084.898,249168858.075,271736850.099,286150848.451,285020882.02,285899099.386,318198479.794
"LDCs (Least developed countries)",433.505,88.898,1049.649,1058.773,2587.728,2006.587,3447.125,1575.699,414.338,994.795,2879.354,3030.986,25580.275,6291.823,21924.04,4027.321,8133.891,13892.045,29446.913,23222.913,48963.916,64530.556,82612.366
"    LDCs: Africa and Haiti",61.827,43.744,1009.836,277.363,10.679,131.425,706.101,116.131,216.267,700.562,1034.216,581.8200000000001,962.141,3499.75,19074.016,2648.217,6708.13,836.9930000000001,2914.133,3329.732,3074.2,2997.569,4442.287
"    LDCs: Asia",371.678,45.154,39.813,781.41,2577.049,1875.162,2741.024,1459.568,198.071,293.726,1820.711,2445.833,24593.248,2773.269,2842.127,1340.046,1395.731,13042.317,26521.953,19887.407,45813.376,61513.554,78136.887
"    LDCs: Islands","..","..","..","..","..","..","..","..","..",0.507,24.427,3.333,24.886,18.804,7.897,39.058,30.03,12.735,10.827,5.774,76.34,19.433,33.192
"    LDCs: Africa",61.827,43.744,1009.836,277.363,10.679,127.425,706.101,116.131,216.267,700.562,1034.216,581.8200000000001,962.141,3499.75,19074.016,2648.217,6708.13,836.9930000000001,2914.133,3329.732,3074.2,2997.569,4442.287
"    LDCs: Islands and Haiti","..","..","..","..","..",4,"..","..","..",0.507,24.427,3.333,24.886,18.804,7.897,39.058,30.03,12.735,10.827,5.774,76.34,19.433,33.192
"LLDCs (Landlocked developing countries)",2813.961,283.786,1312.31,530.953,513.923,158.463,706.854,179.514,333.811,855.494,2349.788,1478.683,2227.779,3490.98,15720.73,4339.336,8992.026,4680.248,7832.035,10109.021,12671.454,18136.834,14830.583
"SIDS (Small island developing States) (UNCTAD)",89.636,"..",49.068,32.931,66.10299999999999,17.733,62.853,30.684,18.589,172.204,722.312,216.971,1728.211,4284.169,552.905,737.778,546.593,719.915,2500.589,1176.777,510.804,24527.388,1855.396
"High-income developing economies",12414234.047,14156180.837,17458784.373,18528784.665,22209909.987,31998742.808,35941326.015,50550715.495,71273107.21600001,92705316.19400001,111504783.607,132512106.844,161163896.302,166585621.153,164273307.166,213790024.882,226689018.833,244465841.566,266510753.822,280509528.404,277881358.619,277432319.901,307367179.074
"Middle-income developing economies",7416.119,21201.199,37231.02,132368.03,321302.84,423887.695,574028.7560000001,1020572.948,1869829.581,2472545.807,3991458.902,4433950.796,5282630,5537063.501,3079885.176,4222294.534,5116965.356,7117216.873,7336542.995,7428334.265,8224398.718,9822652.483999999,12402469.274
"Low-income developing economies",150.637,3594.435,11828.296,937.917,60.117,174.818,15369.759,5691.13,2368.513,2209.116,2673.925,3407.954,4948.154000000001,10086.478,29215.689,24115.891,33029.238,37270.831,34612.555,47811.089,78869.591,76416.438,91559.47900000001
"Low-income economies (World Bank)",150.637,3569.822,11796.172,926.775,53.868,172.453,15360.415,5568.118,2346.54,2174.938,2554.982,2985.256,4810.034,10013.637,29082.597,23621.735,32600.032,34995.276,24981.451,33948.237,38960.716,23755.766,33927.732
"Lower-middle-income economies (World Bank)",23657.334,38744.349,45175.682,142853.97,336501.503,425238.112,581491.358,1028765.064,1896383.373,2506507.867,4004376.247,4450363.952,5299473.424,5547098.157,3120654.55,4260935.715,5140293.699,7131857.149,7363716.938,7454646.702,8277745.294,9892277.416999999,12511577.054
"Upper-middle-income economies (World Bank)",300856.94,539128.6750000001,781384.642,1190882.21,1414776.106,2155781.521,2962427.379,3830726.071,5254707.079,6340778.746,8365920.261,10372754.714,14367740.352,12136523.524,17809351.86,20718987.941,21029212.453,21010419.15,18597988.795,18247834.488,15669201.281,15107131.278,18551205.482
"High-income economies (World Bank)",20970745.649,22021367.743,25854015.884,28319036.328,33606992.149,47041074.194,51097462.897,66307385.286,93881291.76700001,119784957.511,138370127.272,165691663.31,195967473.796,206665147.631,192267011.712,248477261.158,262715747.799,276948592.044,300590057.938,316647932.406,313769775.291,315986899.024,348228675.684
"High-income OECD members (World Bank)",9240927.418,9107592.676999999,10201445.032,12121480.468,14877535.421,20856956.524,21635397.297,26585628.207,39012535.877,49124522.281,55149788.901,65007010.185,74440827.76100001,76992271.567,69206950.15000001,87363174.292,88502124.728,88882723.538,95660535.704,101495244.607,99281271.605,92906092.40000001,113339075.715
"High-income non OECD members (World Bank)",11729818.231,12913775.066,15652570.852,16197555.86,18729456.728,26184117.67,29462065.6,39721757.079,54868755.89,70660435.23,83220338.37100001,100684653.125,121526646.035,129672876.064,123060061.562,161114086.866,174213623.071,188065868.506,204929522.234,215152687.799,214488503.686,223080806.624,234889599.969
"HIPCs (Heavily indebted poor countries) (IMF)",85.715,58.65,1016.634,284.701,168.361,124.989,842.06,149.386,233.656,215.044,1319.394,935.2910000000001,1978.167,4275.766,22344.884,7020.634,11998.433,4907.564,7986.479,5214.568,5755.687,4900.532,5730.636
"LIFDC (Low-income food-deficit countries) (FAO)",2452.937,7094.466,18609.433,5385.73,10490.358,20159.642,34706.221,28410.459,40739.927,51062.278,60489.806,79362.50199999999,119456.573,113559.012,294110.801,241569.535,412978.288,344913.599,368759.761,378975.881,337447.478,457601.953,515308.603
"Selected LIFDC (Low-income food-deficit countries)",2242.628,3521.273,7984.963,4579.569,10435.615,20027.155,19953.815,22909.759,38423.561,48198.267,57907.645,75851.527,114213.378,105782.878,278131.982,217479.832,379926.044,309432.299,343010.666,345601.462,299755.481,435259.563,483003.096
"Selected exporters of petroleum",143957.704,160605.174,205755.741,81681.179,78717.484,40364.32,145913.886,248907.928,330456.814,314800.671,394658.732,286804.65,337183.359,243577.779,291586.063,166765.547,190487.814,102534.205,177935.745,259775.705,269684.597,308275.598,829690.572
"Selected exporters of manufactured goods",12402532.482,14173323.151,17476162.087,18639175.04,22502941.977,32328059.5,36353803.414,51324280.203,72746557.809,94662804.95100001,114768304.398,135691630.639,164992755.591,170602677.086,166022857.342,216738014.838,230224308.627,249679273.901,272134244.881,286355245.223,285358141.273,286423913.987,319140541.498
"Selected exporters of manufactured goods and primary commodities",712983.846,1268324.33,1818774.436,2386274.875,3885050.762,6140724.563,6509435.031,13168329.439,22124735.977,28862731.601,37082026.143,44208703.975,52718044.926,53681399.409,47776086.448,64157714.907,65633573.858,71434813.24699999,78810236.727,85263099.15000001,84891260.962,83541380.538,97944302.762
"Selected exporters of agricultural products",1238.995,1538.843,1638.76,656.96,3319.569,5800.987,1214.169,1282.382,793.784,903.245,1858.405,1102.591,6416.399,8945.179,17687.033,2943.86,6568.164,2815.087,4514.578,10261.647,6613.371,5852.433,6298.513
"Selected exporters of minerals and mining products",179.672,173.413,57.717,472.096,565.621,362.445,375.338,856.124,197.016,385.552,980.306,801.909,2020.753,1883.137,2492.369,2242.341,7866.566,9547.574000000001,15996.759,16581.707,3318.271,6466.532,6257.142
"Net food-importing economies",18177649.731,19868549.676,23484458.085,25153088.703,30212037.87,42400659.712,45453346.851,61289367.069,88327017.049,113003051.973,131640625.985,155389203.932,184872150.669,194737956.779,179889573.757,234435016.14,250048104.406,266287156.792,288271406.906,303843929.387,300992393.924,302278594.565,334666453.783
"  Net food-importing developing economies",12261574.384,13803435.446,16919088.275,17607985.125,21273510.033,30393738.032,33789897.4,48192008.446,68297953.984,88986693.39300001,107340273.536,126702233.814,152109594.507,159728573.174,149177784.036,196348098.666,209220224.07,228562626.315,252688747.228,266942777.848,267205756.639,267568531.349,295870371.638
"  Net food-importing transition economies",143700.004,160415.856,205089.093,81430.883,77558.893,33058.679,142313.002,246636.911,328344.21,313000.423,391679.519,279322.202,332037.891,229403.229,288405.784,148234.067,174581,90338.374,162132.576,254219.234,263453.51,306607.011,820738.939
"  Net food-importing developed economies",5772375.343,5904698.374,6360280.717,7463672.695,8860968.944,11973863.001,11521136.449,12850721.712,19700718.855,23703358.157,23908672.93,28407647.916,32430518.271,34779980.376,30423383.937,37938683.407,40653299.336,37634192.103,35420527.102,36646932.305,33523183.775,34403456.205,37975343.206
"Major net food-importing economies",18166256.471,19855036.912,23470927.761,25148836.327,30203681.66,42385561.465,45395214.75,61162202.676,88166970.97300001,112824981.243,131446316.003,154903618.819,184510341.077,194354493.899,179524207.561,233912644.74,249177833.678,265551986.873,287696703.694,303306934.566,300462333.927,301673076.125,333976514.408
"Net food-exporting economies",3117760.829,2734260.913,3207914.295,4500609.58,5146285.756,7221603.568,9203390.988,9883074.953,12707700.658,15631359.424,19101944.553,25126536.797,30766377.515,29620825.49,33336529.249,39045790.481,38869750.824,38838709.312,38305340.499,38540434.44,36763289.433,38731470.796,44658970.344
"  Net food-exporting developing economies",160226.419,377541.025,588755.414,1054105.487,1257762.911,2029067.289,2740827.13,3384971.127,4847343.274,6193377.514,8158636.276,10247230.834,14341875.538,12404196.366,18204623.451,21688335.818,22618789.357,23057702.955,21193162.247,21042895.911,18978870.289,19762857.474,23990836.189
"  Net food-exporting transition economies",16445.985,18974.479,10241.411,12273.106,26939.278,12165.257,18299.491,20841.083,38466.337,48266.019,18215.896,21321.648,23713.403,22357.163,52654.504,51422.913,28502.701,21337.49,24663.63,21001.754,22166.65,27405.681,63571.026
"  Net food-exporting developed economies",2941088.425,2337745.409,2608917.47,3434230.987,3861583.567,5180371.022,6444264.367,6477262.743,7821891.047,9389715.891000001,10925092.381,14857984.315,16400788.574,17194271.961,15079251.294,17306031.75,16222458.766,15759668.867,17087514.622,17476536.775,17762252.494,18941207.641,20604563.129
"Major net food-exporting economies",3117094.091,2730498.272,3203253.604,4495009.531,5127301.962,7198287.39,9175023.949999999,9829241.396,12630514.73,15524581.706,18963412.833,24948520.215,30566725.345,29432401.073,33174877.822,38894154.644,38667301.84,38682947.361,38170205.951,38386049.089,36615634.958,38552537.883,44509962.388
"BASIC",29246.902,16024.113,15324.626,10153.369,22905.725,35071.219,85181.458,93409.711,90981.75900000001,100364.941,131179.782,185252.183,158360.483,193689.582,375701.697,299101.338,500056.836,452623.864,443726.824,450300.357,483697.326,510599.945,583761.883
"BRICS",170582.902,176305.647,220398.921,91353.921,100462.298,68121.87,227442.423,339948.836,419175.491,412618.662,521962.315,463704.62,489750.435,422692.174,662501.589,445888.883,671003.611,540080.983,602065.564,697697.84,736765.937,802176.2879999999,1401201.027
"Industrialized economies (UNIDO)",21188622.413,22325496.444,26278485.261,28786656.544,34362633.789,48185956.859,52917507.625,68563768.167,96613399.64200001,123230001.605,142499042.377,170867972.462,203177584.933,210834480.282,202616057.365,260875474.557,275823375.06,289361194.011,312761730.602,329220755.327,324418876.399,325918160.026,360618449.452
"EIEs (Emerging Industrial Economies) (UNIDO)",102751.101,261495.485,380221.13,751285.725,705660.524,1088949.857,1254240.231,1706898.001,2728725.023,3205962.152,4535651.511,5569994.315,7575985.979,8372836.635,8035839.1,8917585.384,8761225.356000001,9333807.971999999,7146080.405,6356587.719,5587051.541,5886153.579,6971313.08
"Emerging markets",12581315.79,14362049.681,17701422.573,18745307.886,22614626.032,32442532.633,36663983.935,51755521.257,73292296.178,95314308.058,115520682.191,136540129.496,165921479.786,171337671.877,166708025.018,217003615.323,230384030.781,248765258.086,270626648.107,284889692.061,283102561.04,282786379.825,314629999.278
"  Emerging markets: Africa",2971.359,3065.339,3321.996,2800.164,2900.854,659.453,3123.357,2516.944,2080.868,3811.263,4107.666,9223.712,12401.876,10036.218,6598.441,11820.891,14517.923,16749.753,6737.892,11370.352,7567.518,27062.753,30771.146
"  Emerging markets: America",25472.694,11588.932,9791.174999999999,79456.427,124991.322,202236.024,269629.58,450078.555,386945.553,271274.873,333569.714,496765.115,412435.593,417683.901,412384.185,437725.685,515775.9,1036651.078,845199.257,623020.942,766155.32,979947.807,1337142.617
"  Emerging markets: Asia",12387263.726,14158705.547,17471846.174,18563886.639,22376437.409,32176328.884,36189334.311,50959930.211,72423627.28300001,94488388.302,114535613.781,135339363.429,164615379.515,170136258.055,165489397.965,215738037,228866704.281,246865588.91,268978194.772,283269185.975,281412234.348,280667979.687,311370443.119
"  Emerging markets: Europe and Kazakhstan",165608.011,188689.863,216463.228,99164.656,110296.447,63308.272,201896.687,342995.547,479642.474,550833.62,647391.03,694777.24,881262.802,773693.703,799644.427,816031.747,987032.677,846268.345,796516.186,986114.792,916603.8540000001,1111389.578,1891642.396
"Africa excluding South Africa",443.912,548.556,3284.324,4158.473,7571.58,15690.824,19651.317,39884.952,46781.232,73514.58,104057.344,145390.248,156662.529,140548.172,119771.186,108243.572,123515.365,94856.529,82889.93700000001,103358.085,97320.111,124910.428,82257.19
"Northern Africa excluding Sudan",238.885,481.235,2020.092,3849.363,7367.593,15535.528,18770.228,39750.361,46527.944,72526.962,102167.922,144265.474,154094.255,131840.429,97078.457,104364.07,114811.469,92094.264,76996.94100000001,98047.99800000001,92378.60799999999,95902.80499999999,74691.97199999999
"Sub-Saharan Africa",3074.521,3117.854,4473.062,2978.327,3102.033,812.051,3995.002,2613.611,2313.351,4557.287,5882.748,10001.114,14357.822,18486.699,28813.831,14941.267,22335.743,19331.55,12471.972,16327.203,12306.027,55673.387,38068.884
"Sub-Saharan Africa excluding South Africa",205.027,67.321,1264.232,309.11,203.987,155.296,881.0890000000001,134.591,253.288,987.6180000000001,1889.422,1124.774,2568.274,8707.743,22692.729,3879.502,8703.896000000001,2762.265,5892.996,5310.087,4941.503,29007.623,7565.218
"South America excluding Brazil",1151.973,1593.329,458.959,697.685,3700.297,6796.356,1194.351,1585.402,1580.605,2041.084,3000.161,6935.481,5095.328,8492.148999999999,1491.668,2296.319,6308.358,9121.075000000001,18872.179,24476.575,6444.896,7959.042,7471.655
"Central America and Greater Caribbean Islands excluding Mexico and Puerto Rico",66.137,71.39700000000001,1157.926,2516.223,3352.294,6207.752,12456.842,80462.876,226009.012,260970.6,410528.277,846330.7830000001,1051215.544,1037529.23,935888.281,842346.641,979289.384,1289895.659,1183558.742,1076912.247,246547.049,238875.293,134217.317
"South America and Central America",25538.891,11670.283,10996.439,81961.97199999999,128269.516,208444.278,281874.298,529211.787,612041.57,530276.611,738649.387,1327367.747,1452371.116,1443726.929,1342264.08,1271238.474,1492814.752,2320820.102,2024708.368,1691844.851,1004229.857,1211496.544,1460590.635
"Southern Asia excluding India",248.824,1189.017,658.254,297.712,323.124,3704.664,2302.513,1558.942,1886.105,2662.714,3683.698,3102.883,24967.613,2882.823,5836.497,5098.572,5506.002,5805.659,6896.971,7952.428,12304.57,19053.989,14685.987
"Eastern, Southern and South-Eastern Asia",12391731.307,14163989.575,17483414.584,18558627.543,22386079.386,32192622.739,36218108.328,51001122.58,72478830.39300001,94565705.977,114630598.103,135440657.241,164804067.553,170442707.581,165870200.985,216591756.199,230148466.51,249103808.233,271713842.791,286138010.492,285031337.665,285748597.824,318173736.401
"Eastern and South-Eastern Asia excluding China",12389338.865,14159352.779,17476024.802,18553996.896,22375562.515,32169093.592,36196708.158,50977126.656,72438931.80400001,94516057.301,114569888.625,135362297.389,164689377.809,170338706.943,165607431.998,216373775.992,229770680.546,248793305.476,271369277.145,285792812.004,284727676.362,285304224.441,317682105.522
"ACP (African, Caribbean and Pacific Group of States)",3087.102,3118.731,4503.619,3030.463,3183.252,819.4160000000001,4244.92,3991.831,3271.243,6575.432,11989.49,25844.928,27228.902,30494.124,35237.648,24213.035,24899.867,25521.55,16767.65,25091.556,21318.402,63404.685,49312.1
"ACP (African, Caribbean and Pacific Group of States): LDCs (Least developed countries)",61.827,43.744,1009.836,277.363,10.679,131.425,706.101,116.131,221.459,701.069,1058.655,589.47,1009.367,3526.979,19087.916,2688.45,6740.458,849.813,2925.55,3415.939,3155.542,3063.917,4494.376
"ACP (African, Caribbean and Pacific Group of States): LLDCs (Landlocked developing countries)",4.462,46.08,1199.122,1.845,1.76,63.99,650.628,41.549,88.339,55.887,906.7190000000001,293.923,831.292,2686.853,13906.734,2122.801,4215.066,726.198,2640.717,2135.293,2741.04,2270.824,2192.107
"ACP (African, Caribbean and Pacific Group of States): Islands states",98.645,0.877,79.625,77.693,93.089,15.387,283.466,1375.625,986.857,2151.887,6794.104,16029.011,13073.693,16266.195,7073.997,9603.380999999999,2993.945,6441.051,6253.422,9257.4,9160.1,31863.155,12924.997
"ALBA-TCP (Bolivarian Alliance for the Peoples of Our America - Peoples' Trade Treaty)",9.009,46.934,58.281,20.203,95.56,113.43,90.404,1032.849,150.228,148.526,220.994,352.533,1081.025,1950.593,307.887,1013.079,403.098,315.306,482.611,1246.484,2327.983,275.988,471.391
"AMU (Arab Maghreb Union)",181.936,479.263,1906.926,3719.626,7367.593,15532.909,18760.816,39712.538,46520.572,72392.22100000001,102084.465,144205.564,154024.926,131696.449,96663.133,104097.641,114378.224,91990.242,76972.429,97836.463,92317.071,95631.70299999999,74524.189
"APEC (Asia-Pacific Economic Cooperation)",18041348.113,19666007.149,23584155.702,25380103.218,30556307.368,43654275.022,48509989.356,65798374.078,93920753.42299999,119314648.198,141120337.573,168624949.998,201744390.164,208655884.214,198692709.475,256743723.992,270093862.386,286898096.238,307859968.883,322522519.815,320423082.499,321259558.49,356436777.284
"APTA (Asia-Pacific Trade Agreement)",530881.73,878324.562,1239280.771,1229335.54,2171333.966,3731770.861,3715658.969,7357120.117,11635644.985,16207561.667,20515363.84,22019318.822,25917356.926,25319446.091,24165323.208,32584749.869,32387337.045,36147696.323,43730366.441,47903019.227,48452401.411,40186215.725,55370689.708
"ASEAN (Association of Southeast Asian Nations)",793237.005,1266660.254,1961168.26,2879991.928,3322258.426,4759060.374,5489787.084,7124518.596,11620537.438,15852224.929,17638571.596,19576278.687,31252664.662,29000565.338,29487982.245,38299650.035,38944842.024,41109271.855,42049030.8,42298795.225,40578887.527,39054254.696,44940724.42
