"PRODUCT -   Primary products (Lall classification)"
"PARTNER -           China"

YEAR,"1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"    Developing economies: Asia",6702513.688,7007113.175,8839549.503000001,7679063.745,7890647.873,10110953.579,9804525.066,11677966.279,13842830.892,16256771.245,19374688.322,24084170.862,27349187.754,28288487.84,20800202.454,25063436.809,31694330.172,29153072.516,30956683.518,32057697.711,30380912.57,28385539.609,34024389.753
"      Developing economies: Eastern Asia",4877492.847,5208499.727,6118400.877,4868919.849,5082837.586,6753797.062,6763986.329,7958078.607,9474139.84,11619580.998,13032168.256,16186382.847,17756196.315,18175930.422,12557578.79,14391148.283,17995963.925,15618057.07,16096607.269,15564679.27,14054770.022,11868646.113,15359396.143
"      Developing economies: Southern Asia",248243.687,198077.686,247202.848,334496.68,479383.502,570225.664,680784.312,701945.149,896539.6530000001,878237.357,1439090.203,1420047.224,1647067.15,2018433.057,1521794.513,2094520.359,2997003.747,2470481.96,2484045.239,3161599.24,2891881.001,2740407.316,3044112.004
"      Developing economies: South-Eastern Asia",1454501.952,1480562.603,2079820.496,2092487.106,1926467.214,2437581.712,2083709.311,2715097.203,3044994.828,3161056.992,4058314.776,5357030.355,6266662.5,6243609.829,5259838.103,6862836.262,8599614.539000001,9104015.382999999,10265224.24,11043507.894,10736148.557,11575460.558,12903691.461
"      Developing economies: Western Asia",122275.202,119973.159,394125.282,383160.11,401959.571,349349.141,276045.114,302845.32,427156.571,597895.898,845115.0870000001,1120710.436,1679261.789,1850514.532,1460991.048,1714931.905,2101747.961,1960518.103,2110806.77,2287911.307,2698112.99,2201025.622,2717190.145
"    Developing economies: Oceania",435.047,1328.02,1743.592,2712.878,2095.151,2670.968,2407.275,2746.589,37921.002,19103.399,35038.851,48313.658,59200.342,101228.562,313638.523,255414.122,41563.29,44642.585,173813.521,189673.551,113215.583,96647.416,123304.204
"    Developed economies: America",1340185.602,1445568.322,1735883.359,1609400.771,1573422.766,2031298.307,1746023.333,2179289.486,2594567.393,3345019.297,4552935.616,5915687.648,6156566.928,6948013.17,5310459.17,6401342.669,6898383.848,6999242.736,7212980.451,7751702.656,7752176.182,7405329.783,7875155.663
"    Developed economies: Asia",6119023.967,6372602.324,6435509.541,5096497.243,5228423.614,6352480.379,6033172.77,5755726.109,6568398.077,7557634.091,7832576.223,8008277.348,6997619.035,8444640.958000001,5511946.427,7219978.905,8579724.936000001,8163192.537,7132039.724,7378277.842,6623301.453,6461843.715,6622771.175
"    Developed economies: Europe",2236840.385,2333572.529,2327536.234,2478808.607,2500846.193,2748794.467,2953609.529,2460817.831,3104199.805,3766737.403,4517715.397,6353599.153,8019733.841,9109009.869999999,6375140.649,8345024.871,11243548.837,9154261.602,9433494.65,9735814.672,9213904.059,8922273.627,9913350.380999999
"    Developed economies: Oceania",71996.07399999999,126144.773,112391.758,122457.49,119100.046,176207.557,170846.048,250335.043,320529.841,528684.0110000001,539445.3760000001,712070.7389999999,684651.162,841444.029,695678.7,1034762.345,999894.61,951989.748,973353.7389999999,1061127.101,1025686.008,1016619.294,1108848.672
"    Developed economies: Asia and Oceania",6191020.041,6498747.097,6547901.299,5218954.733,5347523.66,6528687.936,6204018.818,6006061.152,6888927.918,8086318.102,8372021.599,8720348.086999999,7682270.197,9286084.987,6207625.127,8254741.25,9579619.546,9115182.285,8105393.463000001,8439404.943,7648987.461,7478463.009,7731619.847
"    Developing economies: Asia and Oceania",6702948.735,7008441.195,8841293.095000001,7681776.623,7892743.024,10113624.547,9806932.341,11680712.868,13880751.894,16275874.644,19409727.173,24132484.52,27408388.096,28389716.402,21113840.977,25318850.931,31735893.462,29197715.101,31130497.039,32247371.262,30494128.153,28482187.025,34147693.957
"Developing economies excluding China",7164643.591,7450141.255,9344514.695,8224292.905,8534592.724,10470351.946,10128828.285,11972528.761,13960228.514,15863809.465,19361013.057,23862868.896,27855376.213,29868509.309,22292443.681,27326994.413,35982331.257,33600035.899,35087971.634,36043770.167,34313781.978,33334813.16,37807571.529
"Developing economies excluding LDCs",7076804.07,7372573.653,9231337.278000001,8053031.785,8323973.902,10647730.765,10345817.116,12366691.015,14585592.022,16980707.707,20358650.934,25369945.161,28966608.827,30674636.805,22855610.265,27989332.166,36694144.345,33643454.521,35488532.129,36092363.43,34350649.978,32107612.566,38225790.037
"Developing economies excluding LDCs and China",7076804.07,7372573.653,9231337.278000001,8053031.785,8323973.902,10281552.065,9983759.521,11795948.799,13703363.135,15636595.088,19092311.908,23498321.126,27368415.706,29292049.791,21691421.733,26671692.857,35196001.578,32428322.422,34100920.845,34907620.435,33142795.236,32107612.566,36394970.72
"Developing economies excluding LDCs: Africa",303746.178,255186.003,249536.136,273002.062,320390.396,351236.159,283398.39,309281.563,434774.62,443800.253,532726.715,724412.884,928551.617,1207576.652,973305.874,1260772.171,2005121.773,2259121.554,2190897.488,1976883.689,1983066.268,1781596.953,2212871.366
"Developing economies excluding LDCs: America",109341.273,147906.159,208909.545,191585.999,248252.066,280809.174,316537.315,478814.823,391467.36,373819.099,552165.715,704744.235,926408.035,1387054.67,1110759.797,1772899.751,3350833.438,2947831.043,2675206.706,2450876.245,2494020.571,2514774.758,2629492.532
"Developing economies excluding LDCs: Asia",6663295.754,6968175.945,8771176.399,7585758.082,7753306.338000001,10013036.59,9743492.051000001,11575868.551,13721799.466,16144393.46,19239236.394,23892701.477,27054796.998,27982853.381,20463254.844,24708866.855,31302607.082,28393689.254,30451052.722,31477793.844,29764479.554,27719357.954,33266607.225
"Developing economies excluding LDCs: Oceania",420.865,1305.546,1715.198,2685.642,2025.102,2648.842,2389.36,2726.078,37550.576,18694.895,34522.11,48086.565,56852.177,97152.102,308289.75,246793.389,35582.052,42812.67,171375.213,186809.652,109083.585,91882.901,116818.914
"Developing economies excluding LDCs and China: Asia",6663295.754,6968175.945,8771176.399,7585758.082,7753306.338000001,9646857.890000001,9381434.456,11005126.335,12839570.579,14800280.841,17972897.368,22021077.442,25456603.877,26600266.367,19299066.312,23391227.546,29804464.315,27178557.155,29063441.438,30293050.849,28556624.812,27719357.954,31435787.908
"LDCs (Least developed countries)",87839.52099999999,77558.966,113145.549,170298.089,210617.714,188660.119,145056.821,176576.511,256811.446,227203.591,268565.972,363906.101,482657.866,573183.382,599042.205,652021.831,779182.997,1152665.21,971461.348,1119951.526,1156342.722,1208711.069,1393270.063
"    LDCs: Africa and Haiti",48599.196,38587.262,44744.051,76965.19,73206.13000000001,90721.004,84004.185,74457.951,135409.428,114409.447,132591.36,172176.456,185858.865,263211.02,256648.66,288537.012,381245.2,391147.541,462225.03,536262.917,534993.795,536593.003,626188.3320000001
"    LDCs: Asia",39217.934,38937.23,68373.10400000001,93305.663,137341.535,97916.989,61033.015,102097.728,120887.635,112269.237,135427.449,191153.35,293845.545,305422.871,336574.365,354371.366,390376.52,758055.458,503352.931,575965.4840000001,611036.0990000001,658982.012,751951.48
"    LDCs: Islands",22.391,34.474,28.394,27.236,70.04900000000001,22.126,19.621,20.832,514.383,524.907,547.163,576.295,2953.456,4549.491,5819.18,9113.453,7561.277,3462.211,5883.387,7723.125,10312.828,13136.054,15130.251
"    LDCs: Africa",47515.196,37961.262,44540.051,76955.19,73171.13000000001,90690.004,83844.185,73514.951,133478.428,113472.447,131093.983,170332.141,184114.813,260674.128,254162.636,284810.253,377767.251,387496.2,458051.678,531651.021,530291.166,531959.129,621645.872
"    LDCs: Islands and Haiti",1106.391,660.4740000000001,232.394,37.236,105.049,53.126,179.621,963.832,2445.383,1461.907,2044.54,2420.61,4697.508,7086.383,8305.204,12840.212,11039.226,7113.552,10056.739,12335.021,15015.457,17769.928,19672.711
"LLDCs (Landlocked developing countries)",50365.7,58166.165,65406.977,90941.974,91450.874,67818.42999999999,101833.628,125037.32,155662.104,170987.597,211633.976,267838.393,350234.999,488327.193,456938.647,512567.272,674441.047,721722.4,686650.308,708664.199,743318.4740000001,650368.379,789252.5870000001
"SIDS (Small island developing States) (UNCTAD)",5602.49,19491.527,9301.343999999999,10672.725,16891.089,16189.916,9436.459999999999,13608.4,17492.196,20164.146,27639.683,36652.572,50781.428,58201.631,64178.103,80658.349,94704.802,104099.857,143768.022,247414.838,179285.719,161652.796,189830.402
"High-income developing economies",5886008.284,6215960.9,7617090.133,6026092.484,6436609.56,8485528.620999999,8401179.354,10171136.219,11551103.716,14016761.2,16254679.349,20725954.687,23830907.818,24496679.638,17490784.388,21138936.569,27177236.618,24416403.559,26138955.995,26102454.834,24452859.285,22184346.213,26226893.541
"Middle-income developing economies",985328.24,984492.49,1438076.846,1962396.024,1873747.542,2100252.848,1829186.356,2092655.368,2781979.234,2705232.743,3781905.911,4358602.277,4944857.426,5992257.409,5288043.856,6709698.602,8995383.865,8950956.815,8917052.970000001,10168253.766,10141340.718,10225261.461,12342154.794
"Low-income developing economies",293307.067,249687.865,289347.716,235804.397,224235.622,250736.924,260519.536,279474.398,509358.003,485918.419,590736.258,649927.674,677797.687,762143.5330000001,677802.686,795996.677,1307849.878,1447806.456,1419569.951,957796.547,927425.221,925195.772,1069331.852
"Low-income economies (World Bank)",290087.075,244871.794,284435.238,227774.494,215077.446,236253.617,244942.449,261844.555,479194.731,451088.077,537576.17,587339.97,595893.6530000001,682517.357,593607.127,711529.094,1217158.13,1340906.028,1308226.868,841898.358,817296.021,824024.343,957458.1
"Lower-middle-income economies (World Bank)",928171.11,959801.417,1255047.844,1710138.419,1638217.743,1969135.663,1788688.972,2046025.009,2599654.096,2710789.995,3657948.066,4364537.634,4842337.022,5812354.657,5203303.389,6598949.821000001,8853338.200999999,8824064.602,8739813.715,9724718.835999999,9699339.966,9779923.222999999,11844274.146
"Upper-middle-income economies (World Bank)",1111353.668,1253901.148,1573119.326,1492031.61,1571736.03,2045962.38,1767170.747,2778700.035,3558906.531,3941600.304,4753837.359,6005219.557,7163339.702,7802272.543,6422200.773,8508041.912000001,11518281.723,11223652.516,12497525.899,12393933.664,11812111.451,10336994.326,13173113.09
"High-income economies (World Bank)",14966854.727,15744122.849,17281417.572,14536144.167,14811487.277,18144243.664,17864484.859,18577374.88,21357810.663,25880615.177,29827880.414,36624260.906,39712278.719,43684052.967,30472180.581,37415334.927,45556575.292,40599129.172,40747943.034,42301725.981,39780991.279,38049435.774,41360185.329
"High-income OECD members (World Bank)",11225743.565,12244243.872,13333560.993,11109671.454,11458143.292,14281681.094,13753093.147,14247077.163,16944894.95,20034774.954,23231776.908,26988217.603,29109256.717,32997209.833,22068171.712,27769573.896,33581344.447,29954201.572,29681198.455,30869690.754,29001419.951,27887270.5,29865250.083
"High-income non OECD members (World Bank)",3741111.162,3499878.977,3947856.579,3426472.713,3353343.985,3862562.57,4111391.712,4330297.717,4412915.713000001,5845840.223,6596103.506,9636043.302999999,10603022.002,10686843.134,8404008.869000001,9645761.031,11975230.845,10644927.6,11066744.579,11432035.227,10779571.328,10162165.274,11494935.246
"HIPCs (Heavily indebted poor countries) (IMF)",56698.144,49498.002,67366.19,107849.579,108087.818,146356.559,141176.435,111778.083,199951.607,157941.568,132503.322,215567.255,288116.785,324264.685,298114.887,337321.615,484475.791,499989.467,612722.398,672395.733,679726.531,758488.268,880983.061
"LIFDC (Low-income food-deficit countries) (FAO)",527455.674,431793.155,563580.963,560524.451,706759.581,881681.32,1002964.853,1012033.044,1326689.84,1452838.338,2048850.192,2290156.714,2501910.864,3102191.222,2718952.482,3465968.957,5125838.534,4688319.767,4719597.121,4673907.22,4382981.243,3937054.189,4540065.209
"Selected LIFDC (Low-income food-deficit countries)",251312.379,194080.511,269685.466,333048.466,500736.403,628404.271,712023.926,703891.012,745790.9300000001,880921.817,1307511.859,1406255.269,1539111.688,1850355.221,1463024.814,2012974.009,2944045.408,2394089.711,2434193.539,3096772.25,2875389.426,2718051.644,3088994.439
"Selected exporters of petroleum",504591.649,600181.32,730952.731,803311.39,625346.445,503330.489,465480.969,675889.039,954646.128,797765.695,1196452.889,1417004.04,1878092.345,2634903.577,2198639.256,2702113.452,3664306.795,3763369.38,3836421.334,3952305.219,3895935.308,3411459.002,3899232.25
"Selected exporters of manufactured goods",6032779.665,6271304.927,7733421.98,6602919.037,6826934.176,8931463.408,8874499.908,10636451.165,12147659.655,14795990.341,17253573.085,21625742.546,24449487.187,24991516.705,18012189.898,21745955.809,28417109.743,25315185.076,26915111.587,27811982.693,26209082.068,24651606.248,29168906.602
"Selected exporters of manufactured goods and primary commodities",2861682.144,3369245.428,4298591.241,3553408.246,3708189.159,5291469.316,5135088.786,6637954.967,8333908.593,10317650.496,11806770.897,13942609.062,16185286.632,17146101.898,11196938.404,13702336.375,18490395.748,16121105.66,16503412.288,16655312.901,16069893.736,15140634.966,19280560.934
"Selected exporters of agricultural products",54802.316,55308.964,124702.766,96086.46400000001,127209.252,168725.258,149749.655,175096.442,163392.388,125473.412,178307.144,184907.699,284524.629,306815.766,277868.86,349229.871,473237.004,453957.944,570745.547,693436.275,621367.1139999999,605876.7610000001,728854.607
"Selected exporters of minerals and mining products",34384.258,28341.683,31053.113,54287.339,65396.98,57713.117,70622.594,60747.742,108474.21,104538.362,112018.164,176734.362,241783.244,365832.021,305840.765,443770.402,620894.148,605770.17,589412.91,587062.705,641405.242,576664.649,644987.821
"Net food-importing economies",13649736.743,14403068.206,15939599.325,13588613.64,13516650.836,16552533.052,16341082.484,17346854.005,20175789.496,23727158.591,26683717.013,32504078.128,34929773.252,38398168.1,27078397.007,32979132.344,42697350.977,38059072.354,37649593.568,37948474.723,35427490.218,32848161.501,37876189.732
"  Net food-importing developing economies",5966057.19,6250618.764,7836510.908,6718529.811,6626896.892,8367133.146,8343676.298,9699126.17,11366584.374,13600547.342,15779475.962,19998842.06,22475816.863,23594167.937,16939622.733,19730575.662,26023673.109,23152732.711,23407789.7,23267174.431,22010724.659,19915605.018,24212485.428
"  Net food-importing transition economies",338275.074,440883.648,379971.872,393836.235,242255.615,213865.784,240197.995,435980.262,499245.481,496064.349,594177.868,752662.17,834817.8100000001,1160716.795,1201421.546,1388512.273,1683047.539,1611716.314,1725100.389,1847443.402,1667525.264,1621603.715,1855152.752
"  Net food-importing developed economies",7345404.479,7711565.794,7723116.545,6476247.594,6647498.329,7971534.122,7757208.191,7211747.573,8309959.641,9630546.9,10310063.183,11752573.898,11619138.579,13643283.368,8937352.728,11860044.409,14990630.329,13294623.329,12516703.479,12833856.89,11749240.295,11310952.768,11808551.552
"Major net food-importing economies",13240634.668,14000448.232,15461075.66,13177152.652,13095100.197,16036696.271,15785821.654,16775676.997,19323162.889,22880206.372,25579966.08,31253973.386,33293007.736,36526461.811,25469586.395,30993608.264,39809958.316,35165011.154,34844212.488,35377015.697,32940794.99,30583379.88,35308894.67
"Net food-exporting economies",3645638.837,3797549.565,4451374.026,4373932.385,4714071.978,5839166.84,5318894.467,6307693.75,7808451.335,9239862.332,12076345.654,15057572.339,17341222.257,19582731.5,15612536.812,20254197.005,24448011.187,23928707.022,25643946.27,27313936.56,26682310.367,26142259.658,29458902.07
"  Net food-exporting developing economies",1198586.401,1199122.054,1507639.158,1505336.429,1906659.15,2469112.335,2147150.992,2844114.793,3475543.234,3607063.681,4847472.453,5735517.777,6977370.21,7656610.229,6516647.757,8913525.889,11456800.915,11662435.287,13067793.218,13961338.731,13510912.061,13419208.142,15425905.418
"  Net food-exporting transition economies",24410.887,32105.357,55530.521,37679.439,33118.538,32807.917,25299.986,29158.061,55172.626,65270.749,96263.772,84993.572,124419.66,226296.612,140016.837,199606.735,260288.37,292208.441,340987.967,259532.448,305570.899,227937.865,321422.313
"  Net food-exporting developed economies",2422641.549,2566322.154,2888204.347,2830916.517,2774294.29,3337246.588,3146443.489,3434420.896,4277735.475,5567527.902,7132609.429,9237060.99,10239432.387,11699824.659,8955872.218,11141064.381,12730921.902,11974063.294,12235165.085,13093065.381,12865827.407,12495113.651,13711574.339
"Major net food-exporting economies",3519659.401,3684756.014,4334374.931,4252746.463000001,4593279.915,5716269.411,5224254.855,6196372.533,7608789.177,9043537.867000001,11814655.3,14740580.583,16993895.122,19097100.897,15006703.668,19629623.073,23882936.723,23392503.701,24915496.333,26665825.111,25941727.744,25408045.491,28547942.865
"BASIC",249703.42,232411.558,246575.646,256382.54,394255.186,891203.247,1018646.257,1291742.233,1636396.698,2159161.039,2457642.583,3211189.349,2952155.45,3227212.545,2525577.419,3498277.618,4820892.217,4232604.487,4491616.775,4488354.965,4171478.583,2589394.123,4622575.167
"BRICS",579400.373,653355.075,594340.414,623030.595,600311.683,1065361.984,1212302.683,1666534.825,2063664.725,2571174.525,2930765.496,3804184.557,3558664.889,4079829.527,3414543.85,4554204.13,6140233.413,5425503.659,5774039.927,5897057.412,5412763.454,3901239.791,6108384.392
"Industrialized economies (UNIDO)",15469889.657,16298398.167,17873826.944,15065588.668,15304332.161,18667729.506,18227030.309,19430735.428,22134208.813,26539549.104,30776947.85,37533295.487,40586126.191,44561829.941,31608519.717,38952105.084,47274171.404,42462470.814,43721008.75,45352762.756,41946127.918,40321195.16,43667880.653
"EIEs (Emerging Industrial Economies) (UNIDO)",1012963.558,1135954.065,1338031.758,1351016.318,1583759.021,2409566.607,2329533.12,2915358.952,3868148.571,4615153.869,5538820.976,7206777.1,8049255.612,8755896.056,6740697.011,9176400.74,13141294.882,11941097.275,11921685.593,12389694.497,12058845.885,10370114.892,14028900.201
"Emerging markets",6900992.12,7409816.01,8898124.411,7778772.008,7873960.81,10152160.916,9999198.293,12053214.028,13991893.072,16579829.53,19474499.795,24612276.846,27815694.381,29409429.439,21518071.174,26533423.492,34932750.555,31356593.944,33000625.721,33999672.556,31344117.974,28683887.134,34356832.181
"  Emerging markets: Africa",102954.511,83875.23699999999,71800.33100000001,84983.113,134934.138,144000.271,106992.164,115135.794,204825.937,220580.146,269398.154,409415.997,524534.0550000001,758205.933,597121.7610000001,805050.796,1350806.004,1576209.328,1408781.187,1133338.53,1190461.674,911056.498,1185733.359
"  Emerging markets: America",74012.883,107806.803,119617.355,122508.171,154232.258,163639.074,204187.774,336034.495,291900.988,300504.809,413074.018,563461.527,724026.287,1141687.605,913011.6,1488667.211,3003752.952,2626518.818,2330008.792,2122711.913,2138673.681,2131680.44,2230666.676
"  Emerging markets: Asia",6262092.771,6606199.91,8132291.917,6989922.357,7163197.75,9448288.256999999,9245022.755999999,10953715.824,12639086.762,15194221.657,17816175.909,22418364.959,25076826.64,25497561.593,18272750.85,22149440.125,27986892.511,24782996.186,26737457.531,28067469.509,25665368.293,23262448.351,28184264.348
"  Emerging markets: Europe and Kazakhstan",461931.955,611934.0600000001,574414.808,581358.367,421596.664,396233.314,442995.599,648327.915,856079.385,864522.918,975851.714,1221034.363,1490307.399,2011974.308,1735186.963,2090265.36,2591299.088,2370869.612,2524378.211,2676152.604,2349614.326,2378701.845,2756167.798
"Africa excluding South Africa",301392.714,243041.41,239333.037,304782.954,346986.209,397696.763,333182.43,323922.911,451220.985,475593.923,558533.514,706923.897,890504.101,1232594.967,1007036.686,1249252.289,2046832.775,2109666.251,2210726.573,2215163.659,2195605.069,1983914.343,2445205.435
"Northern Africa excluding Sudan",238166.556,178937.873,152879.775,173685.673,220963.292,205147.581,149707.318,159691.776,190024.75,222264.882,255322.699,283261.851,329901.317,463423.066,405210.487,475661.637,643561.936,715915.573,780345.744,774832.272,760067.074,756465.204,900337.461
"Sub-Saharan Africa",113103.027,114230.028,141228.28,177234.61,172599.342,236918.344,217548.906,223108.51,378282.397,335026.459,408639.119,612158.01,787127.834,1008365.293,824334.928,1073494.644,1746707.239,1950054.94,1885360.077,1750821.487,1768718.293,1576752.299,1956324.436
"Sub-Saharan Africa excluding South Africa",63226.158,64103.537,86453.262,131097.281,126022.917,192549.182,183475.112,164231.135,261196.235,253329.041,303210.815,423662.046,560602.784,769171.901,601826.199,773590.652,1403270.839,1393750.678,1430380.829,1440331.387,1435537.995,1227449.139,1544867.974
"South America excluding Brazil",24151.138,27217.974,43436.038,42039.915,55154.312,59548.857,58612.014,57935.077,67737.51300000001,94805.523,120357.402,174243.94,242701.488,392211.353,329470.957,493423.267,610895.623,665576.108,692311.111,716744.48,731524.061,657889.485,696465.127
"Central America and Greater Caribbean Islands excluding Mexico and Puerto Rico",33706.14,37487.83,84578.052,63936.555,86732.05100000001,107038.061,97231.432,129330.955,86865.11500000001,57679.499,118839.959,122203.523,179639.087,223688.415,173331.601,245482.464,306725.588,286562.145,300482.115,283413.368,305500.977,332295.77,345698.453
"South America and Central America",75507.155,111178.771,121793.98,125236.233,156950.483,168522.812,212936.557,348762.27,306463.133,319758.437,449896.854,604979.226,785008.978,1225606.039,979515.86,1607406.162,3145272.248,2758259.534,2457397.398,2262495.097,2293942.211,2306228.473,2416181.846
"Southern Asia excluding India",83497.625,69776.552,102575.019,155462.943,174623.965,133318.977,125999.128,169559.188,377291.498,200547.082,444413.851,385983.477,683467.639,767530.036,638584.054,774747.833,824747.09,774224.6800000001,790138.299,957100.1750000001,1007630.983,1192234.153,1302070.011
"Eastern, Southern and South-Eastern Asia",6580238.486,6887140.016,8445424.221000001,7295903.635,7488688.302,9761604.437999999,9528479.952,11375120.959,13415674.321,15658875.347,18529573.235,22963460.426,25669925.965,26437973.308,19339211.406,23348504.904,29592582.211,27192554.413,28845876.748,29769786.404,27682799.58,26184513.987,31307199.608
"Eastern and South-Eastern Asia excluding China",6331994.799,6689062.33,8198221.373,6961406.955,7009304.8,8825200.073999999,8485638.045,10102433.594,11636905.781,13436525.371,15824144.006,19671789.167,22424665.694,23036953.237,16653228.361,19936345.236,25097435.697,23506940.354,24974220.225,25423444.169,23583063.837,23444106.671,26432268.287
"ACP (African, Caribbean and Pacific Group of States)",148499.027,152674.918,227467.764,244240.989,262103.6,345942.169,317952.037,355306.959,503733.546,409859.549,548860.9520000001,762400.298,988234.638,1270639.28,1275611.395,1502754.934,2002854.352,2192261.814,2286478.209,2141219.45,2094169.088,1900922.56,2310125.217
"ACP (African, Caribbean and Pacific Group of States): LDCs (Least developed countries)",48662.68,38858.475,44778.442,77315.86199999999,73303.38099999999,90824.549,84087.125,75031.728,136727.404,115229.648,133733.363,173037.695,189918.866,268660.336,271422.112,301266.417,391451.516,399475.659,474602.162,551872.02,553139.258,557878.6750000001,650684.218
"ACP (African, Caribbean and Pacific Group of States): LLDCs (Landlocked developing countries)",23031.99,14622.956,11247.595,26800.537,20253.526,17615.672,33020.264,40163.801,41549.146,34347.98,29158.1,59192.251,50438.206,66302.616,64827.248,71266.076,118651.083,99815.79399999999,124190.138,161194.055,154596.466,187435.557,207205.078
"ACP (African, Caribbean and Pacific Group of States): Islands states",37730.934,54000.832,93035.17,72767.82399999999,104735.369,130550.84,108198.663,137700.69,140009.979,85011.234,151737.459,163155.425,222991.7,289691.722,474079.775,456427.172,289848.279,302219.13,468253.381,478186.981,403768.5,391604.937,440145.24
"ALBA-TCP (Bolivarian Alliance for the Peoples of Our America - Peoples' Trade Treaty)",36461.607,35901.98,89652.26300000001,65230.13,91120.033,109931.659,107008.45,132909.577,95525.692,73832.236,111469.339,113476.986,151013.552,267919.747,222673.362,218080.898,221458.764,259093.769,279019.694,264424.731,251724.08,211459.003,202057.225
"AMU (Arab Maghreb Union)",189242.685,151194.43,141676.597,154462.585,143558.641,132692.688,117088.46,136033.795,151258.979,163515.284,216807.087,225803.799,262283.332,307607.783,266103.347,322509.949,427683.759,457483.367,533593.757,552797.615,538053.5870000001,564235.341,647529.575
