"PRODUCT -   Resource-based manufactures: agro-based (Lall classification)"
"PARTNER -           China"

YEAR,"1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"    Developing economies: Asia",7066368.95,6892926.093,7720819.553,7089436.647,6079868.619,6271970.229,5432607.101,6200597.229,7232954.37,8165796.636,8261338.298,10238644.743,12577064.384,15053653.405,13801167.495,17838455.651,23480812.27,23768460.699,22760718.823,21618645.567,20477396.452,21885521.385,27215182.368
"      Developing economies: Eastern Asia",4432620.927,4676460.925,5129417.951,4734055.605,3952841.87,4008500.25,3327213.133,3354732.278,3465438.793,3743683.809,3667967.558,3758170.183,3989230.695,4193009.772,3737175.015,4745118.316,5718483.092,5582605.614,5156419.366,5269525.135,5455162.869,5730528.195,6025409.882
"      Developing economies: Southern Asia",53985.567,29141.312,81807.01300000001,45485.512,66998.17,31486.515,36101.214,38862.361,59502.474,84058.34,102363.772,134787.654,217489.53,251394.321,340739.805,490719.937,580229.115,649593.297,646362.12,600718.999,568402.773,561779.346,923898.423
"      Developing economies: South-Eastern Asia",2575648.465,2184110.153,2507965.81,2308116.625,2052958.086,2225284.713,2062944.552,2791578.847,3680350.529,4321054.859,4474118.017,6324311.245,8309685.419,10512158.606,9655373.002,12476888.859,17070411.832,17308849.434,16566046.949,15421724.699,14205284.752,15395793.926,19883129.804
"      Developing economies: Western Asia",4113.991,3213.703,1628.779,1778.905,7070.493,6698.751,6348.202,15423.743,27662.574,16999.628,16888.951,21375.661,60658.74,97090.70600000001,67879.673,125728.539,111688.231,227412.354,391890.388,326676.734,248546.058,197419.918,382744.259
"    Developing economies: Oceania",40319.355,12079.619,14442.205,20069.43,55854.986,85845.882,98573.408,111777.484,142529.357,194537.712,247163.866,317531.212,356759.28,390342.575,288844.05,476122.661,634332.709,616848.98,644948.9300000001,806645.473,744791.713,757653.713,750470.016
"    Developed economies: America",1036655.944,1021796.74,980155.77,1172498.079,1147193.77,1346000.016,1443455.34,1777822.98,2507866.028,3298380.928,3488383.712,4474052.879,6109320.033,6447710.231,6731817.127,10485757.73,13436096.722,13822410.713,14458000.958,13608551.142,12131156.73,12358106.308,14513470.087
"    Developed economies: Asia",331197.541,361609.984,441281.605,434562.111,545738.5110000001,596879.6360000001,632924.856,793026.168,1024853.497,1346127.738,1534149.002,1791727.575,2056596.334,2331702.582,2259775.447,3047125.558,3224375.96,3020306.38,2877503.154,2544133.394,2325257.591,2456048.761,2817445.72
"    Developed economies: Europe",532518.16,566974.24,658997.233,830479.975,1025108.563,1282698.154,1224900.862,1393854.865,1810687.051,2388205.271,2771359.635,3588336.052,4485997.325,5128334.012,5154143.92,7114564.421,9907733.023,9953914.579,11318954.354,11569869.761,11157009.61,12615386.332,15404387.847
"    Developed economies: Oceania",47961.068,123837.518,106450.587,88628.743,108610.942,134407.116,234474.071,322483.478,359601.334,456905.775,494996.268,618728.366,825843.941,1052166.99,1276843.473,1850105.96,2393035.327,2471258.235,3230798.887,3274682.195,3383053.386,4338123.001,6370278.943
"    Developed economies: Asia and Oceania",379158.609,485447.502,547732.192,523190.854,654349.453,731286.752,867398.927,1115509.646,1384454.831,1803033.513,2029145.27,2410455.941,2882440.275,3383869.572,3536618.92,4897231.518,5617411.287,5491564.615,6108302.041,5818815.589,5708310.977,6794171.762,9187724.663000001
"    Developing economies: Asia and Oceania",7106688.305,6905005.712,7735261.758,7109506.077,6135723.605,6357816.111,5531180.509,6312374.713000001,7375483.727,8360334.348,8508502.164000001,10556175.955,12933823.664,15443995.98,14090011.545,18314578.312,24115144.979,24385309.679,23405667.753,22425291.04,21222188.165,22643175.098,27965652.384
"Developing economies excluding China",8373838.856,7930084.269,8843853.472999999,7796597.608,6775501.998,7036408.92,6512443.27,7646523.428,9807909.084000001,11322327.791,11125686.105,13509523.719,17480373.08,21024408.671,19697239.321,23895320.7,31673427.378,32379450.58,31786792.367,31336397.559,29147516.216,30501056.246,36523989.338
"Developing economies excluding LDCs",8293491.402,7850350.457,8661358.567,7673647.712,6596349.702,6823594.823,6305210.228,7399321.707,9524192.304,11008939.941,10705739.644,13009171.524,16754564.663,20235903.587,19042132.059,23154230.644,30651147.135,31143554.172,30371356.195,29612487.167,27642565.78,28177523.689,34072370.492
"Developing economies excluding LDCs and China",8293491.402,7850350.457,8661358.567,7673647.712,6596349.702,6823594.823,6305210.228,7399321.707,9524192.304,11008939.941,10705739.644,13009171.524,16754564.663,20235903.587,19042132.059,23154230.644,30651147.135,31143554.172,30371356.195,29612487.167,27642565.78,28177523.689,34072370.492
"Developing economies excluding LDCs: Africa",156137.68,197532.186,272763.22,160607.941,210674.242,196178.616,257966.704,281586.496,313946.612,400868.075,392038.674,520238.843,555073.961,697820.249,633711.007,639388.691,869687.334,892895.748,989187.334,1932042.659,1300007.641,1170475.16,1404195.639
"Developing economies excluding LDCs: America",1094113.358,806253.711,768434.802,489918.579,347169.556,388599.476,627832.093,961317.627,1983857.288,2445132.477,2086726.635,2260091.096,3727571.029,4638378.94,4797918.998,4580403.787,6236651.21,6521039.405,6833433.781,6199536.167,5944223.989,5974917.704,6289142.561
"Developing economies excluding LDCs: Asia",7003692.136,6834484.941,7605718.34,7005659.112,5994224.828,6161277.73,5324088.865,6056706.371,7100496.1,7995744.978,8026170.524,9972920.049000001,12196218.967,14619792.462,13414391.939,17594607.009,23125323.636,23344996.597,22170021.236,20874141.152,19853463.858,20537208.935,25919310.97
"Developing economies excluding LDCs: Oceania",39548.228,12079.619,14442.205,17462.08,44281.076,77539.001,95322.56600000001,99711.213,125892.304,167194.411,200803.811,255921.536,275700.706,279911.936,196110.115,339831.157,419484.955,384622.422,378713.844,606767.189,544870.292,494921.89,459721.322
"Developing economies excluding LDCs and China: Asia",7003692.136,6834484.941,7605718.34,7005659.112,5994224.828,6161277.73,5324088.865,6056706.371,7100496.1,7995744.978,8026170.524,9972920.049000001,12196218.967,14619792.462,13414391.939,17594607.009,23125323.636,23344996.597,22170021.236,20874141.152,19853463.858,20537208.935,25919310.97
"LDCs (Least developed countries)",67840.569,61336.88,122136.577,88220.413,106962.834,158068.742,132445.53,184248.505,187052.058,240085.747,343056.47,409291.342,584734.0600000001,715886.404,647790.758,653359.062,895935.644,1105126.204,1265973.614,1551395.913,1336592.649,2048860.701,2191995.354
"    LDCs: Africa and Haiti",4392.628,2895.728,7035.364,1835.528,9745.133,39069.362,20676.452,28291.376,37955.878,42690.788,61528.641,81956.97199999999,122830.069,171594.82,168281.267,273218.491,325599.256,449435.544,409040.941,607013.214,512738.629,437816.428,605375.262
"    LDCs: Asia",62676.814,58441.152,115101.213,83777.535,85643.791,110692.499,108518.236,143890.858,132458.27,170051.658,235167.774,265724.694,380845.417,433860.943,386774.795,243803.811,355345.629,423456.795,590696.977,744504.415,623929.1580000001,1348300.863,1295864.815
"    LDCs: Islands",771.127,"..","..",2607.35,11573.91,8306.880999999999,3250.842,12066.271,16637.91,27343.301,46360.055,61609.676,81058.57399999999,110430.641,92734.696,136336.76,214990.759,232233.865,266235.696,199878.284,199924.862,262743.41,290755.277
"    LDCs: Africa",4392.628,2894.934,7035.364,1835.528,9745.133,39069.362,20676.452,28291.376,37955.878,42690.788,61528.641,81956.97199999999,122830.069,171594.82,168281.267,273218.491,325599.256,449435.544,409040.941,607013.214,512738.629,437816.428,605375.262
"    LDCs: Islands and Haiti",771.127,0.794,"..",2607.35,11573.91,8306.880999999999,3250.842,12066.271,16637.91,27343.301,46360.055,61609.676,81058.57399999999,110430.641,92734.696,136336.76,214990.759,232233.865,266235.696,199878.284,199924.862,262743.41,290755.277
"LLDCs (Landlocked developing countries)",38809.434,54044.906,41173.523,70171.599,52635.435,7683.564,80150.64200000001,65109.943,40114.675,116047.827,49486.601,86632.991,116259.684,190938.553,174647.337,166524.881,227939.029,333966.232,397610.902,637196.383,380034.358,265485.44,475855.145
"SIDS (Small island developing States) (UNCTAD)",13110.496,28.223,230.708,2877.258,11767.526,8665.906000000001,3682.082,12291.699,22181.346,31543.212,47970.676,62464.596,82576.99000000001,112772.91,94101.08500000001,137806.477,217550.143,235334.445,278911.673,211424.394,203974.763,269682.271,297777.781
"High-income developing economies",7479321.267,7112965.506,7596358.166,6623772.427,5587049.27,5591082.921,5212292.705,5959976.634,7749162.781,8826122.015000001,8404559.950999999,9961510.882999999,13383301.928,15925241.559,15006914.442,17645768.824,23871311.252,23179395.797,22751319.021,21530092.743,19210215.054,19999131.487,22421883.288
"Middle-income developing economies",874320.8000000001,784143.8320000001,1166907.407,1132678.538,1135347.206,1363473.584,1248891.28,1629602.789,1990233.249,2419631.855,2636152.784,3434937.793,3941337.334,4902490.987,4497052.688,5939446.369,7423469.411,8696959.888,8547773.604,9108471.673,9405068.27,10031906.733,13474218.473
"Low-income developing economies",20196.789,32974.931,80587.89999999999,40146.643,53105.522,81852.41499999999,51259.285,56944.005,68513.054,76573.921,84973.37,113075.043,155733.818,196676.125,193272.191,310105.507,378646.715,503094.895,487699.742,697833.143,532232.892,470018.026,627887.5770000001
"Low-income economies (World Bank)",10620.267,22629.978,29578.008,10613.396,24841.991,44109.503,31230.774,46099.837,60015.912,65627.89,76880.056,104536.943,139235.334,187690.523,186418.615,288526.352,336301.683,460876.095,422383.889,605429.227,511265.738,451479.735,584020.159
"Lower-middle-income economies (World Bank)",866085.247,788577.983,1209742.714,1157803.729,1151182.624,1395228.772,1259950.188,1624501.483,1975837.313,2412704.883,2629396.608,3415939.046,3908666.366,4829258.341,4474841.799,5960774.13,7574545.061,8825888.414999999,9123414.865,9641571.742000001,10005090.315,10649398.001,14100423.239
"Upper-middle-income economies (World Bank)",3083925.063,2396645.749,2354047.81,1825835.483,2037713.751,2061404.868,2467637.323,3544779.249,5229321.669,6076001.332,6263838.171,8037725.359,11858322.008,14041543.417,12493203.083,14576775.352,20015019.55,18799375.129,18404964.755,17238318.041,14756468.931,15716483.472,18303759.895
"High-income economies (World Bank)",6557671.125,7030090.978,7662013.016,7626474.959,6879919.671,7568308.221,7197832.194,7966133.101,9561140.198000001,11763581.078,12510914.419,14929753.213,18683376.274,20519647.492,20757262.63,28820950.715,36551153.019,36855889.95,39478911.099,38845306.22,36877028.049,40059422.441,48273270.514
"High-income OECD members (World Bank)",2394510.623,2589810.681,2802947.409,3217053.865,3385917.62,4024916.221,4335946.471,5099159.324,6544442.6,8584695.023,9434792.698999999,11699795.408,15248946.325,16898456.622,17583442.106,24889300.159,32044930.624,32404749.141,34883245.114,34056798.008,31982541.951,35021498.254,42716452.556
"High-income non OECD members (World Bank)",4163160.502,4440280.297,4859065.607,4409421.094,3494002.051,3543392,2861885.723,2866973.777,3016697.598,3178886.055,3076121.72,3229957.805,3434429.949,3621190.87,3173820.524,3931650.556,4506222.395,4451140.809,4595665.985,4788508.212,4894486.098,5037924.187,5556817.958
"HIPCs (Heavily indebted poor countries) (IMF)",16391.074,25476.846,55196.951,40050.072,32014.997,69810.31600000001,56736.966,102649.495,137917.874,182684.702,228108.502,283633.567,301765.582,411064.771,367130.712,601711.82,716798.453,929833.379,852523.945,1187557.684,919963.819,807996.438,1021915.026
"LIFDC (Low-income food-deficit countries) (FAO)",99620.55800000001,81056.927,165912.285,110030.25,152218.084,186473.344,174911.645,211760.236,265397.092,349286.365,453622.702,621085.8270000001,772444.169,910314.271,865475.764,1351750.215,1660880.645,1955452.506,1982224.058,2669673.373,2284602.047,2189596.271,2830932.528
"Selected LIFDC (Low-income food-deficit countries)",56094.037,37969.856,74827.386,45056.635,69073.461,40658.372,40698.484,43304.6,67659.788,110766.548,175986.596,204290.431,319659.085,382408.837,475065.916,666516.094,875930.311,1062754.186,1092598.396,989794.211,884721.515,939391.2560000001,1315846.419
"Selected exporters of petroleum",350034.831,380586.566,479459.648,405882.932,706328.1090000001,875010.569,1133257.731,1486946.84,1630758.462,1846152.984,2461046.977,2960691.528,4178806.678,4151705.262,3240791.987,3668398.678,4337326.815,3680993.758,3738620.692,4788648.211,4178988.521,4769195.23,6062046.762
"Selected exporters of manufactured goods",6374690.63,6243141.211,6725179.136,6084240.055,5114443.887,5130824.618,4532335.098,4959386.972,5775023.499,6565570.622,6480958.433,7894417.752,9778728.128000001,11378486.64,10501843.063,13928145.067,18830458.137,17835397.619,17749757.98,16173032.281,15028121.956,15996782.727,19149548.005
"Selected exporters of manufactured goods and primary commodities",1700095.86,1400188.228,1498098.486,1200619.28,1176437.106,1319206.415,1688646.888,2094486.681,3524300.659,4468747.363,4235739.614,4899490.844,6746123.82,7687522.029,8305951.535,9793067.344000001,13824226.812,13909188.482,14797582.443,13406205.043,12986850.039,14317466.384,16079186.014
"Selected exporters of agricultural products",267133.114,300556.724,371986.04,231245.143,206076.308,107160.91,105281.747,351535.288,997548.666,1058911.99,976595.027,957298.193,1849520.709,1883659.746,1976775.939,911472.8590000001,1326524.161,1688080.792,1529620.299,1120678.849,1173120.569,814358.16,945420.084
"Selected exporters of minerals and mining products",80183.606,80915.159,91090.2,138697.518,35980.626,169943.901,286557.055,247040.855,261978.338,422958.708,432326.965,507335.909,890843.38,1024004.968,1095140.422,1048294.593,1447796.574,1481720.933,1685084.756,1999923.758,1761309.291,1873038.317,2342131.142
"Net food-importing economies",5860995.887,6287049.237,7046969.823,6597085.737,6117003.215,6585517.678,6244286.574,6946661.753,7768019.18,8994764.893999999,9889521.853,11631142.534,13747698.696,14854265.322,13496476.083,17247517.107,20753831.26,20005469.926,20891719.555,22212529.745,20181819.753,21664321.851,25706279.601
"  Net food-importing developing economies",5020810.557,5297573.371,5977006.894,5388516.305,4472311.793,4533649.357,3930068.942,4008170.124,4251750.306,4650968.926,4641324.029,5162238.569,5597184.196000001,6172508.508,5685640.419,7348515.708,8930758.200999999,8951208.953,9085873.242000001,10288638.114,9162903.642000001,9350405.186000001,10714319.507
"  Net food-importing transition economies",196030.045,233467.938,224418.597,295086.611,486723.979,665465.35,903469.905,1244992.853,1312864.047,1504909.654,2062943.239,2484994.143,3617826.786,3590279.11,2783937.794,3200983.394,3698031.647,3166115.786,3196825.323,3483519.114,3363832.105,3966406.892,4997782.077
"  Net food-importing developed economies",644155.285,756007.928,845544.3320000001,913482.821,1157967.443,1386402.971,1410747.727,1693498.776,2203404.827,2838886.314,3185254.585,3983909.822,4532687.714,5091477.704,5026897.87,6698018.005,8125041.412,7888145.187,8609020.99,8440372.517000001,7655084.006,8347509.773,9994178.017000001
"Major net food-importing economies",5642906.371,6041123.907,6636022.901,6336080.531,5778863.214,6251049.945,5870592.206,6554826.222,7325956.958,8431795.059,9282199.364,10816335.107,12788711.057,13780707.108,12506493.386,16031186.612,19077545.858,18164461.824,18835268.911,19258516.933,18124819.384,19595000.706,23093081.232
"Net food-exporting economies",4657321.93,3950895.451,4208282.725,4020930.83,3972476.822,4478089.686,4708706.65,6233764.257,9057079.952,11323090.324,11591395.477,14856537.868,20841418.646,24723870.722,24415248.123,32399507.818,43723188.053,44936560.559,46537970.381,44118123.798,41968066.372,45212490.68,55555240.965
"  Net food-exporting developing economies",3353028.299,2632510.898,2866846.579,2408081.303,2303190.205,2502759.563,2582374.328,3638353.304,5556158.778,6671358.865,6484362.076,8347285.15,11883188.884,14851896.434,14011596.981,16546803.368,22742669.177,23428241.627,22700919.125,21047759.445,19984612.574,21150651.06,25809669.831
"  Net food-exporting transition economies",116.203,173.999,95.283,190.965,602.274,1748.172,1324.92,1722.238,1318.091,998.061,3399.369,20317.668,13159.843,3538.177,7969.045,53168.786,144319.256,128574.212,560814.893,513500.378,642060.487,641684.991,634166.554
"  Net food-exporting developed economies",1304177.428,1318210.554,1341340.863,1612658.562,1668684.343,1973581.951,2125007.402,2593688.715,3499603.083,4650733.398,5103634.032,6488935.05,8945069.919,9868436.111,10395682.097,15799535.664,20836199.62,21379744.72,23276236.363,22556863.975,21341393.311,23420154.629,29111404.58
"Major net food-exporting economies",4629085.881,3938268.84,4192581.454,4000535.085,3914575.96,4362281.923,4574002.209,6095123.787,8892180.711999999,11106205.603,11324559.884,14536209.689,20492769.398,24361407.561,24147443.772,31925597.975,43051926.718,44270581.093,45788653.759,42962610.326,40943173.278,44317326.26,54572747.102
"BASIC",752118.596,488908.364,378787.847,190397.98,189596.422,159424.952,265011.7,398712.995,812204.678,1045308.656,778723.1040000001,961527.42,1249583.713,2079820.201,2126358.178,3157242.261,4254806.811,4248032.561,4651202.43,4087604.759,3997656.652,4308241.857,4410266.236
"BRICS",945458.596,708163.4740000001,601631.581,485044.721,673483.9790000001,822644.7,1163259.219,1640479.537,2122845,2548160.057,2839541.909,3445120.496,4865109.932,5665714.663,4907963.891,6352178.321000001,7934875.836,7398204.816,7828760.26,7538204.958,7302386.017,8195803.686,9284139.768999999
"Industrialized economies (UNIDO)",8006572.679,8268025.474,8864198.707,8724912.992000001,8144599.4,8778847.700999999,8441797.744999999,9986337.571000001,12067744.772,14622081.168,15816713.992,19362888.211,25219115.2,28154074.541,26417729.082,35910340.41,45576872.354,44583065.145,46174266.027,44466606.76,41343688.204,44707618.311,54207792.256
"EIEs (Emerging Industrial Economies) (UNIDO)",1932348.367,1455066.955,1724209.844,1459857.861,1392990.358,1629555.871,1729467.121,2333908.839,3722534.724,4322855.292,4145007.455,5134789.077,7208441.003,8997834.499,9338598.085999999,10788760.204,14978905.626,16409838.523,16724423.981,16194912.647,15797167.432,16323395.844,19933352.903
"Emerging markets",7968074.432,7674028.705,8425118.221000001,7693076.255,6745242.382,7123455.038,6716406.573,8116848.469,10203814.986,11584169.396,11801604.725,14211934.477,19166826.148,22517790.599,20644811.057,24736962.929,32328303.529,32395810.525,32050727.431,31071564.249,29184241.719,30210022.174,36494675.844
"  Emerging markets: Africa",25727.878,26356.981,26459.004,23627.725,27831.305,18120.616,25857.904,35110.581,67088.15300000001,30973.457,38067.711,36642.073,66888.409,108854.973,107738.69,127561.443,219839.793,207658.714,281262.551,738738.556,602529.341,540281.619,713415.193
"  Emerging markets: America",837626.338,673794.919,687802.915,414454.668,292785.969,318927.157,540591.076,874392.372,1894334.46,2315221.02,1886530.263,2024350.373,3543150.751,4384985.66,4583271.408,4239181.145,5789992.88,6057071.335,6332722.332,5744773.174,5496749.237,5680667.41,5908443.519
"  Emerging markets: Asia",6906831.059,6737721.397,7478963.821000001,6950402.152,5913875.298,6072879.5,5193740.389,5907895.759,6873767.849,7669669.499,7748116.981,9588260.043,11840783.198,14329756.682,13029688.085,16919960.059,22183559.563,22508832.226,21177495.545,19960091.968,18616099.963,18909116.513,23594500.982
"  Emerging markets: Europe and Kazakhstan",197889.157,236155.408,231892.481,304591.71,510749.81,713527.765,956217.204,1299449.757,1368624.524,1568305.42,2128889.77,2562681.988,3716003.79,3694193.284,2924112.874,3450260.282,4134911.293,3622248.25,4259247.003,4627960.551,4468863.178,5079956.632,6278316.15
"Africa excluding South Africa",148902.257,193107.977,314197.216,173900.631,268020.111,276904.163,332431.886,347879.437,397061.284,496425.635,501223.514,664781.419,768309.643,848360.507,714776.187,882926.127,1117800.535,1275742.995,1303889.017,2327079.074,1608036.345,1539052.946,1921021.406
"Northern Africa excluding Sudan",1031.407,108.816,79.514,10.776,1246.443,3800.147,4693.204,10362.815,18941.901,11247.649,10044.107,9844.200999999999,17280.894,14215.936,9004.129999999999,12441.113,18084.738,15554.412,16383.19,23427.088,18599.556,21493.232,21990.414
"Sub-Saharan Africa",172005.786,218715.236,340077.399,197162.176,291362.394,286193.186,348737.464,362468.273,429626.168,505613.317,520413.199,683412.467,801697.493,927817.8149999999,800304.648,987897.488,1303546.451,1457547.084,1531307.643,2688143.264,1962504.506,1861470.212,2247203.979
"Sub-Saharan Africa excluding South Africa",147870.85,192999.161,314117.702,173889.855,266773.668,273104.016,327738.682,337516.622,378119.383,485177.986,491179.407,654937.218,751028.749,834144.571,705772.057,870485.014,1099715.797,1260188.583,1287505.827,2303651.986,1589436.789,1517559.714,1899030.992
"South America excluding Brazil",130232.594,222933.898,366268.604,265673.467,166316.095,191287.11,305603.986,503713.32,1150670.79,1331229.229,1204834.235,1196925.035,2526038.956,2600080.615,2792703.112,1498626.539,2096678.641,2453963.213,2382174.303,2411465.952,2276394.553,2069970.056,2469278.612
"Central America and Greater Caribbean Islands excluding Mexico and Puerto Rico",255411.188,132255.205,80397.46799999999,73954.969,51954.85,65350.434,81943.44100000001,79937.785,83682.296,123874.436,182416.091,198558.111,127847.28,161810.426,171957.025,293198.951,403814.903,422991.16,457912.744,392032.783,391654.634,253438.665,322628.063
"South America and Central America",898994.289,674084.276,689800.094,422593.561,297426.387,327199.412,546946.964,882009.294,1903267.332,2351399.03,1979406.818,2080406.239,3635466.142,4488408.58,4649096.717,4325892.911,5894419.953,6226411.448,6606578.626,6002256.359,5763670.546,5827610.062,6105269.191
"Southern Asia excluding India",33854.483,13532.724,47930.801,26036.04,26926.906,6556.833,18268.042,28283.089,30206.971,35898.262,35988.279,42614.58,61939.879,86213.361,104303.871,170413.056,165396.812,141725.949,110431.413,162382.393,83913.54700000001,134708.957,191839.118
"Eastern, Southern and South-Eastern Asia",7062254.959,6889712.39,7719190.774,7087657.742,6072798.126,6265271.478,5426258.899,6185173.486,7205291.796,8148797.008,8244449.347,10217269.082,12516405.644,14956562.699,13733287.822,17712727.112,23369124.039,23541048.345,22368828.435,21291968.833,20228850.394,21688101.467,26832438.109
"Eastern and South-Eastern Asia excluding China",7008269.392,6860571.078,7637383.761,7042172.23,6005799.956,6233784.963000001,5390157.685,6146311.125,7145789.322,8064738.668,8142085.575,10082481.428,12298916.114,14705168.378,13392548.017,17222007.175,22788894.924,22891455.048,21722466.315,20691249.834,19660447.621,21126322.121,25908539.686
"ACP (African, Caribbean and Pacific Group of States)",408412.964,363023.204,433185.184,285437.106,398528.33,435534.284,531628.377,557148.8810000001,654191.355,795170.357,881423.275,1194858.851,1262595.521,1482271.674,1249131.295,1734551.519,2305684.07,2400044.554,2433359.203,3742741.231,2932205.813,2797658.167,3221833.354
"ACP (African, Caribbean and Pacific Group of States): LDCs (Least developed countries)",5163.755,2895.728,7035.364,4442.878,21319.043,47376.243,23927.294,40357.647,54594.022,70047.171,107888.704,143566.693,203907.349,282025.568,261016.873,409558.408,540630.2510000001,681682.253,675294.9350000001,806912.448,713100.274,700793.353,896389.415
"ACP (African, Caribbean and Pacific Group of States): LLDCs (Landlocked developing countries)",23503.014,27112.957,18648.191,27491.919,28188.785,451.05,62157.082,48320.365,21296.23,94270.51300000001,22166.516,37769.461,25605.218,42693.865,37919.65,43683.42,32246.075,139982.742,133475.416,106702.566,58650.894,44332.3,124773.157
"ACP (African, Caribbean and Pacific Group of States): Islands states",235637.895,144435.546,93353.796,87823.19,106530.491,151488.883,184247.464,194399.698,224038.315,291343.853,370832.277,508687.626,454885.319,549993.777,458374.893,755890.673,984344.355,918753.284,878140.822,1008835.31,928647.915,908998.482,948671.774
"ALBA-TCP (Bolivarian Alliance for the Peoples of Our America - Peoples' Trade Treaty)",195154.933,132219.012,79920.91,67954.03,51545.96,63717.896,82246.164,81193.785,81930.447,99078.091,124706.194,191791.018,106388.907,169169.341,182371.722,321022.793,417316.97,365571.961,281378.328,253022.414,269898.975,209283.374,243289.164
"AMU (Arab Maghreb Union)",40.695,41.506,"..",10.314,376.037,22.584,456.358,628.1420000000001,3919.119,1917.179,2289.474,2664.217,5282.32,6291.355,4133.167,6137.323,6397.417,10496.216,13065.729,16397.805,12481.578,10247.182,9837.237999999999
