"PRODUCT -   Low technology manufactures: other products (Lall classification)"
"PARTNER -           China"

YEAR,"1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"    Developing economies: Asia",16045297.781,16642047.749,18197660.59,16895561.588,18334222.985,21621097.687,19984427.3,21378702.274,23382363.083,28875479.863,35420646.402,44233060.349,63853474.682,83695952.91599999,57351311.061,73080047.10600001,89410827.022,93469330.53200001,96956857.75399999,109014060.615,105055476.616,98669916.204,107644524.065
"      Developing economies: Eastern Asia",13705382.457,14379509.034,15639558.391,14804375.942,15963548.533,18699202.86,17043753.907,17629573.892,18517963.533,21535199.297,25106193.081,29693512.357,40209830.17,50128232.989,34516074.251,40092179.974,49008438.335,48550035.027,46347804.864,47940138.866,41290103.215,36411619.202,41135169.573
"      Developing economies: Southern Asia",142881.483,165473.012,180553.369,186681.908,212204.554,240586.975,295316.361,383853.725,553466.758,829739.76,1423156.963,2265433.584,3828329.977,4885451.011,3893078.702,7125329.835,8438878.183,7664568.293,8468884.403999999,10845137.205,11858737.359,11348212.462,12539278.419
"      Developing economies: South-Eastern Asia",1516981.076,1346763.272,1487823.028,987682.4030000001,1245064.904,1553676.722,1515839.761,1971377.092,2497659.072,3810922.441,5169537.542,6953926.77,11311961.637,14536620.974,9653337.156,14744100.565,18708937.415,23039779.518,26174693.364,30309446.736,32350518.702,34427285.647,35954108.175
"      Developing economies: Western Asia",680052.765,750302.431,889725.802,916821.335,913404.994,1127631.13,1129517.271,1393897.565,1813273.72,2699618.365,3721758.816,5320187.638,8503352.898,14145647.942,9288820.952,11118436.732,13254573.089,14214947.694,15965475.122,19919337.808,19556117.34,16482798.893,18015967.898
"    Developing economies: Oceania",14532.18,14496.082,19954.169,16346.11,17640.631,21076.009,24508.99,28516.826,35064.194,50981.141,60228.683,72810.152,82997.89,120252.477,142674.252,168315.984,208597.4,244654.216,238670.537,247805.451,240109.27,226275.943,254518.168
"    Developed economies: America",15417236.635,17455140.787,21078167.257,24402907.352,28824164.416,31146444.783,32451942.138,43262322.923,50952640.143,60942490.406,70845582.802,81520721.02500001,92593082.46600001,95254971.92299999,77429221.49500001,91376806.21699999,93270077.42200001,97972664.20900001,100741991.99,106832651.521,114211369.513,113269142.993,118037436.208
"    Developed economies: Asia",3615030.829,4098838.027,4739427.602,4327464.263,4903837.344,6275202.864,6944383.837,7534914.362,8987820.065,11348389.712,14424250.229,16464166.543,19188421.535,20478871.514,18196630.949,19849560.867,23769615.396,25423018.467,23776001.996,24339280.974,21987940.266,21590965.933,22759791.862
"    Developed economies: Europe",8224766.863,9044220.286,10150203.241,11133911.309,12582641.513,16999406.838,17262305.352,19861348.287,26813806.356,33439072.896,41649636.608,51459560.52,74295308.252,84746055.27599999,63129374.168,73804818.171,79415699.93799999,73640522.12100001,73470317.185,83927844.53399999,82372772.029,81536668.443,85558000.148
"    Developed economies: Oceania",739746.187,825815.924,962674.548,950749.434,1094262.444,1430479.556,1426022.98,1786482.156,2443928.423,3375564.074,4210023.334,4927196.065,6377109.549,7928577.139,7195307.099,8509194.995999999,9225074.319,10219978.713,10435418.202,11076010.025,11283612.36,10620934.99,12083519.632
"    Developed economies: Asia and Oceania",4354777.016,4924653.951,5702102.15,5278213.697,5998099.788,7705682.42,8370406.817,9321396.517999999,11431748.488,14723953.786,18634273.563,21391362.608,25565531.084,28407448.653,25391938.048,28358755.863,32994689.715,35642997.18,34211420.198,35415290.999,33271552.626,32211900.923,34843311.494
"    Developing economies: Asia and Oceania",16059829.961,16656543.831,18217614.759,16911907.698,18351863.616,21642173.696,20008936.29,21407219.1,23417427.277,28926461.004,35480875.085,44305870.501,63936472.572,83816205.39300001,57493985.313,73248363.09,89619424.42200001,93713984.748,97195528.29099999,109261866.066,105295585.886,98896192.147,107899042.233
"Developing economies excluding China",17172092.926,18059759.006,19921577.396,18779870.668,20202742.238,23658209.012,22336267.868,23653256.611,26087284.264,32792566.561,40891954.306,52397840.804,74397665.874,101034243.826,71759962.32700001,93485664.707,113436523.687,122621857.674,128350965.966,145794399.382,140684101.045,131511325.404,141767999.871
"Developing economies excluding LDCs",16993006.149,17892651.459,19731375.795,18515154.411,19954576.118,23659015.008,22406658.341,23803259.358,26401922.6,33311732.456,41547578.768,53351916.344,76381890.42,102211854.71,71764109.755,93381332.877,113177177.188,120781575.625,125567353.086,141043448.835,135136192.579,123846716.242,136288842.434
"Developing economies excluding LDCs and China",16993006.149,17892651.459,19731375.795,18515154.411,19954576.118,23369855.357,22057810.176,23290357.577,25620609.81,32157861.56,39950307.158,51193428.087,72560909.53399999,98315374.964,68894484.205,90126361.574,109456088.526,116946140.903,122197352.739,137488029.342,131872470.74,123846716.242,133503302.175
"Developing economies excluding LDCs: Africa",435798.756,418393.199,487076.306,511720.295,550243.0010000001,540628.002,541643.664,595456.5500000001,806207.29,1156525.45,1708687.832,2318305.681,3357951.171,5020121.28,4268262.891,5548213.245,6538639.126,8294212.159,9023970.838,10571164.432,10023680.736,8586916.729,9415825.398
"Developing economies excluding LDCs: America",595930.804,897987.336,1128181.002,1233298.217,1185970.48,1640025.271,1978356.459,1986194.04,2414041.616,3520729.044,4670938.291,7155814.164,9718172.328,14136412.272,10711033.913,15687922.387,18437532.89,20657542.825,21593756.345,23761421.737,23134970.238,19717053.33,22576497.158
"Developing economies excluding LDCs: Asia",15947609.791,16562277.497,18096612.927,16754517.25,18201466.379,21457776.093,19862878.24,21193704.995,23147638.581,28587952.012,35111776.054,43813838.941,63228804.125,82945239.875,56648824.025,71985837.48199999,88002504.14,91601073.412,94720085.685,106474196.159,101765076.55,95355795.888,104079916.187
"Developing economies excluding LDCs: Oceania",13666.798,13993.427,19505.56,15618.649,16896.258,20585.642,23779.978,27903.773,34035.113,46525.95,56176.591,63957.558,76962.796,110081.283,135988.926,159359.763,198501.032,228747.229,229540.218,236666.507,212465.055,186950.295,216603.691
"Developing economies excluding LDCs and China: Asia",15947609.791,16562277.497,18096612.927,16754517.25,18201466.379,21168616.442,19514030.075,20680803.214,22366325.791,27434081.116,33514504.444,41655350.684,59407823.239,79048760.12899999,53779198.475,68730866.17900001,84281415.478,87765638.69,91350085.338,102918776.666,98501354.711,95355795.888,101294375.928
"LDCs (Least developed countries)",178507.764,166589.777,189350.076,264433.891,247926.217,286996.031,276647.822,362266.732,466213.413,629733.2,934771.4129999999,1186158.213,1788141.085,2579000.442,2786342.233,3263466.745,3815516.705,5369323.993,5982072.874,8114325.15,8671155.775,7519813.94,8098553.81
"    LDCs: Africa and Haiti",79892.62,86269.103,87839.144,122646.981,114292.587,123050.14,154181.958,176554.281,230294.54,337560.312,621243.27,757165.339,1155431.701,1816281.128,2075346.025,2157922.959,2394390.59,3477764.187,3725433.856,5551410.086,5344719.979,4157509.393,4478617.996
"    LDCs: Asia",97687.99000000001,79770.25199999999,101047.663,141044.338,132756.606,163321.594,121549.06,184997.279,234644.766,287317.243,308774.771,419022.905,623687.393,749852.635,700196.464,1090477.329,1402323.192,1857784.992,2214277.575,2515989.801,3259617.088,3256301.431,3523593.367
"    LDCs: Islands",927.154,550.422,463.269,742.572,877.024,624.297,916.804,715.172,1274.107,4855.645,4753.372,9969.968999999999,9021.991,12866.679,10799.744,15066.457,18802.923,33774.814,42361.443,46925.263,66818.708,106003.116,96342.447
"    LDCs: Africa",79018.62,85109.103,86835.144,120998.981,111812.587,119558.14,150045.958,169947.281,224177.54,330316.312,613470.069,748678.759,1146382.44,1804437.466,2064623.068,2142970.308,2380966.007,3464206.275,3709963.098,5534681.393,5328896.824,4143022.511,4463675.591
"    LDCs: Islands and Haiti",1801.154,1710.422,1467.269,2390.572,3357.024,4116.297,5052.804,7322.172,7391.107,12099.645,12526.573,18456.549,18071.252,24710.341,21522.701,30019.108,32227.506,47332.726,57832.201,63653.956,82641.863,120489.998,111284.852
"LLDCs (Landlocked developing countries)",59854.446,67742.959,59122.823,73352.629,89714.643,193747.2,210106.23,251460.552,363908.297,540685.686,867526.927,1261076.699,1856720.069,2614717.911,2665643.125,3478592.067,3536392.455,4236622.013,4713743.479,5345443.102,4687316.994,4432251.443,5465668.761
"SIDS (Small island developing States) (UNCTAD)",24086.864,23752.455,31408.202,31533.411,35070.014,43654.768,53699.456,58725.597,79667.63000000001,110490.64,149605.717,201867.868,295977.872,426245.072,283466.585,361004.638,462275.031,524484.316,514649.58,611229.177,732468.3270000001,671591.656,669082.468
"High-income developing economies",16206961.979,17121290.741,18850782.954,17725436.772,18878925.689,22324002.446,21015451.464,22123223.838,24306108.278,30212244.609,36567514.445,46575248.75,64923272.482,86669531.436,60011204.357,74714795.255,91240023.49500001,96805847.37199999,97967714.139,106465595.687,99466562.98100001,87889658.90099999,95975165.992
"Middle-income developing economies",847971.956,812959.802,951933.1040000001,923353.072,1182954.857,1446330.856,1473692.966,1801189.116,2268124.6,3333101.327,5333158.724,7271771.477,12132668.59,16753713.232,12934485.066,20044713.077,23912917.866,26702337.825,30594062.683,38125393.862,39860118.986,39148163.139,43963927.409
"Low-income developing economies",117158.991,125508.463,118861.338,131080.824,140861.692,176865.243,195856.896,241572.863,293401.024,399943.644,588388.2240000001,709127.88,1162641.772,1507351.978,1683859.28,1981064.561,2003679.953,2949071.487,3159009.111,4758360.817,4620871.281,4473127.933,4614084.646
"Low-income economies (World Bank)",91479.80100000001,98354.22900000001,87223.22900000001,101384.31,105404.491,135927.309,154755.747,183159.256,232076.327,312965.754,433680.551,511663.922,830536.847,1207739.237,1451056.018,1686088.159,1650365.258,2365862.993,2675683.149,4181126.43,4173085.287,3820977.78,3975544.359
"Lower-middle-income economies (World Bank)",817794.746,764275.188,913654.677,878560.142,1087172.838,1282751.189,1277962.523,1623156.02,2117500.181,3099987.781,5074703.413,7045430.362,12191228.944,16746552.056,12339595.117,18132629.692,22114479.495,26069795.135,29428182.031,35955073.426,36773191.739,36497292.774,40989621.758
"Upper-middle-income economies (World Bank)",1621880.918,1794660.808,2051548.239,1992872.582,2139062.729,3055380.142,3612657.93,4274234.86,5525235.284,8484054.429,11858543.057,17276909.786,25382952.825,34487711.027,25478386.107,36825500.068,44079538.568,47449021.98,49579812.208,54457110.743,51708985.021,44979779.853,52011898.616
"High-income economies (World Bank)",42764578.678,46977576.639,53983808.913,56806747.903,64440137.934,75556297.88600001,76082107.956,91049831.949,108980160.909,132401289.485,158204338.388,187315891.107,237125859.554,269036364.648,206471307.2,241273303.929,264288754.222,268099306.19,269550221.98,292178321.081,289017472.813,281092908.339,295794165.712
"High-income OECD members (World Bank)",28784842.025,32217359.875,37872663.185,41189442.695,48054877.742,56787219.954,59006281.713,73723117.259,91040843.391,112517837.631,136561475.465,162127549.35,203785696.954,226823351.139,175002649.847,206233204.263,221439548.432,222553866.109,223380357.001,243543366.862,245613157.399,242375508.721,255048298.417
"High-income non OECD members (World Bank)",13979736.653,14760216.764,16111145.728,15617305.208,16385260.192,18769077.932,17075826.243,17326714.69,17939317.518,19883451.854,21642862.923,25188341.757,33340162.6,42213013.509,31468657.353,35040099.666,42849205.79,45545440.081,46169864.979,48634954.219,43404315.414,38717399.618,40745867.295
"HIPCs (Heavily indebted poor countries) (IMF)",96312.42,106830.55,92633.66800000001,106029.938,123110.882,138832.946,178908.893,190461.932,257511.736,371044.951,492494.597,709301.081,1238027.679,1781107.308,1685083.672,2208693.581,2435494.774,3882127.946,3994349.255,5511630.086,5601072.75,5201805.244,5353962.305
"LIFDC (Low-income food-deficit countries) (FAO)",393079.347,354628.016,382169.261,449919.211,481462.759,525540.192,607618.809,715228.993,995999.786,1379800.146,2423534.243,3458707.757,6176225.616,8433710.903999999,7136049.711,10188516.566,11555808.995,13524930.215,14812672.743,18953534.101,19534020.995,17667195.551,19516109.3
"Selected LIFDC (Low-income food-deficit countries)",237059.233,227837.63,225623.816,245557.099,269296.287,311219.003,351410.652,434118.052,640589.699,927801.269,1573826.903,2339948.194,4417952.441,5424060.62,4434385.691,6878861.492,7653502.16,7917646.508,8595255.336999999,11472744.14,13069128.065,12099457.931,13448276.599
"Selected exporters of petroleum",477480.424,508376.957,596271.906,647544.732,705002.891,800503.795,1043322.687,1275617.353,1666053.292,2413879.356,3876191.615,5756180.893,8683764.767999999,14523475.906,10524716.112,14858621.093,18089935.258,20571345.883,22288922.827,26054122.381,22067908.299,18803855.26,21635660.302
"Selected exporters of manufactured goods",15245506.577,15865722.457,17329228.326,16180739.226,17646751.559,20791001.226,19390782.381,20594396.808,22374391.302,27393580.808,33340265.604,41855471.246,59467379.684,74735663.51000001,51987778.601,65474267.645,79094742.63600001,82118824.626,83839305.184,90655632.17900001,88415638.33,84016012.145,91372794.632
"Selected exporters of manufactured goods and primary commodities",1996744.443,2319154.479,2722471.751,2154173.173,2669719.369,3749428.736,3965981.991,4856868.716,6650732.754,10738111.856,15857957.92,22469191.697,33918754.806,46393349.977,28704569.675,41095266.732,50145606.095,51159157.736,53132910.189,60489234.407,59674051.643,56616833.912,66053855.185
"Selected exporters of agricultural products",247331.168,266956.85,364757.581,384484.249,377350.835,512925.183,539648.255,338723.723,478597.531,756191.21,980051.162,1407186.28,1939576.161,2791432.248,2438679.525,3339798.919,3915916.464,4038941.361,4603389.116,5535502.869,5658708.803,5072068.022,5978709.456
"Selected exporters of minerals and mining products",171522.291,197357.086,252806.833,278428.907,229713.677,305663.412,327059.423,356520.91,559936.661,704826.667,883595.103,1347502.016,1903079.749,3093602.591,2190451.599,3674954.444,4436719.088000001,5503598.101,5915355.612,6582214.555,5968091.996,5378924.492,6052188.885
"Net food-importing economies",24302464.083,25972198.547,28678074.014,27934840.89,30666103.784,38737922.246,38643728.608,41916405.111,49551325.262,61554728.844,75721752.433,93144044.016,127342051.056,156331790.132,115591919.673,136422588.566,158741389.201,162749861.573,163326351.537,181233219.436,168645862.884,157013910.85,169216317.374
"  Net food-importing developing economies",15563142.523,16351572.751,17983430.867,17055889.438,18385873.945,21564581.091,20369064.59,21543944.992,23279250.723,28375681.56,34345106.708,43107812.961,59731207.078,79999667.075,56300838.166,67098644.203,81356874.183,86800392.355,88823309.67,99330256.538,93060139.62000001,83283575.081,92283814.82700001
"  Net food-importing transition economies",118006.859,138913.269,165846.446,162938.105,148243.465,212873.681,310406.361,465072.568,702461.624,1051116.43,1652668.802,2694425.273,3984152.862,6633851.986,4302275.717,6340872.887,7722696.295,8454962.329,9020244.836999999,9909340.179,6815373.379,6598224.038,8263274.741
"  Net food-importing developed economies",8621314.700999999,9481712.527000001,10528796.701,10716013.347,12131986.374,16960467.474,17964257.657,19907387.551,25569612.915,32127930.854,39723976.923,47341805.782,63626691.116,69698271.071,54988805.79,62983071.476,69661818.72300001,67494506.889,65482797.03,71993622.719,68770349.88500001,67132111.73100001,68669227.80599999
"Major net food-importing economies",23793557.483,25387741.37,28079668.489,27276071.066,29958863.97,37913780.391,37726890.666,40681036.151,47838976.478,59175172.936,72361126.55599999,88417235.851,119998462.848,146639767.937,108144275.729,127747209.418,149279445.24,151993825.714,152176865.813,167762659.83,155380714.206,143923278.876,154528311.41
"Net food-exporting economies",20990545.15,23658590.797,28350913.037,31834383.881,37097556.46,41284759.271,42452971.766,55190061.185,67275066.993,82667387.477,99762813.11,118872310.786,147953542.468,165146155.812,130150490.506,161494712.406,173395405.006,181236438.946,187917118.641,205543845.982,213030995,209378624.105,223558234.509
"  Net food-exporting developing economies",1608474.91,1707605.433,1937484.208,1723473.43,1815095.883,2382167.893,2315476.637,2621821.384,3587454.68,5569292.094,8143484.324,11447738.102,18486600.344,24929833.403,18327233.241,29639933.067,35800738.166,39656900.041,42897656.643,50019562.337,50887683.264,48227750.323,52269725.303
"  Net food-exporting transition economies",6633.745,8688.674999999999,11823.021,11995.961,9584.072,11594.185,17103.274,30563.669,59120.346,120822.199,213812.736,394734.313,639711.438,1506117.628,861529.344,1297470.564,1576018.488,1817862.284,2078529.655,1342119.31,1057967.453,1265273.154,1518989.162
"  Net food-exporting developed economies",19375436.495,21942296.689,26401605.808,30098914.49,35272876.505,38890997.193,40120391.855,52537676.132,63628491.967,76977273.184,91405516.05,107029838.371,128827230.686,138710204.781,110961727.921,130557308.775,136018648.352,139761676.621,142940932.343,154182164.335,161085344.283,159885600.628,169769520.044
"Major net food-exporting economies",20893971.581,23556605.551,28237672.146,31695013.105,36955593.362,41116188.548,42258841.483,54959115.683,66957507.331,82198810.912,99030750.87800001,117824411.246,146227016.865,162765620.568,128220276.519,159195201.866,170544468.946,177645423.316,184220204.376,201187215.897,208506786.792,204912157.126,218605345.956
"BASIC",272583.608,490830.525,491287.204,453752.781,392973.12,693461.157,770972.192,973430.838,1413131.72,2273010.027,3492918.402,5074479.938,8821657.009,10915062.225,8493805.416999999,12858510.975,14994768.128,15005965.586,15056890.195,16945737.878,16291190.962,10321996.383,14381799.411
"BRICS",378878.053,619631.225,647308.1899999999,597937.75,507392.155,866746.255,1019539.639,1326800.488,1917641.759,3027371.05,4605949.816,6914213.343,11530642.081,15820902.794,11341765.433,17473576.916,20938373.731,21166354.192,21388359.754,24211805.962,20911727.458,14826284.075,19917980.437
"Industrialized economies (UNIDO)",42605120.777,46665732.947,53601603.75,56234807.207,63879621.283,74972812.646,75541621.05599999,90566755.16,108194049.016,131495044.307,157077007.358,186092181.62,234771105.279,266457543.519,204718438.039,240332551.332,263938314.221,267432868.69,268940817.169,291349794.705,286085310.54,279043297.445,292951312.587
"EIEs (Emerging Industrial Economies) (UNIDO)",1774633.307,2072536.071,2429344.195,2423379.177,2602818.425,3563665.351,3939775.339,4606686.529,6216837.379,9326335.492000001,13307982.068,18846047.586,29578505.858,38936663.223,27833587.341,38728091.682,46010748.905,49859288.193,51317264.27,56998966.148,56126711.346,48560767.242,56332358.315
"Emerging markets",16736299.29,17738583.051,19661309.441,18505089.739,19842383.776,23530836.155,22359477.902,23938327.531,26822613.838,33701959.128,41928216.558,54263331.171,77722640.332,105379236.843,72347294.884,92475589.852,112418013.423,118774175.098,121565993.807,134607571.461,124950204.252,113608017.754,125390441.67
"  Emerging markets: Africa",309697.926,281958.804,340805.762,348979.444,360518.361,373107.177,365510.525,378339.406,502940.185,683912.453,1104635.889,1533313.274,2118261.273,3189031.957,2567827.52,3270512.614,3929999.298,4594770.238,5094474.14,6004612.926,5614951.589,4384851.002,4796850.315
"  Emerging markets: America",537009.111,844049.285,1034180.384,1129946.369,1052333.883,1381870.565,1689187.168,1710933.321,2097793.379,3051240.861,3921088.925,6056066.388,8315661.978,11990600.066,9042239.119999999,13294228.469,15514815.773,17385223.209,18357388.752,20216246.887,19144480.544,16122337.829,18587144.294
"  Emerging markets: Asia",15597110.947,16197104.758,17765204.02,16421989.338,17805774.885,21009634.331,19353335.919,20546649.19,22358120.62,27323100.983,33149859.499,40918903.935,58381544.002,77068006.546,52288440.123,64845383.875,79849753.858,83223426.638,83985044.748,92557180.278,87625736.347,80015881.36300001,86399895.696
"  Emerging markets: Europe and Kazakhstan",292481.306,415470.204,521119.275,604174.588,623756.647,766224.0820000001,951444.29,1302405.614,1863759.654,2643704.831,3752632.245,5755047.574,8907173.079,13131598.274,8448788.120999999,11065464.894,13123444.494,13570755.013,14129086.167,15829531.37,12565035.772,13084947.56,15606551.365
"Africa excluding South Africa",312502.738,302650.753,355172.724,439895.247,481939.055,484987.178,528554.299,576540.373,749334.5010000001,1021925.305,1613618.072,2064097.229,3292349.79,5524333.026,5121358.898,6115017.437,6994066.933,9940884.902000001,10718162.445,14153791.428,13304767.378,11046419.181,12131252.234
"Northern Africa excluding Sudan",118483.175,126358.524,140107.683,169358.961,203624.378,214575.203,185821.963,224583.555,283603.284,392888.403,536774.23,659856.853,974276.309,1563517.755,1481140.971,1855768.098,1920962.224,2619292.316,2851404.249,3525300.527,3635357.519,3281750.9,3388377.561
"Sub-Saharan Africa",396974.986,377709.315,434669.952,463657.792,458803.764,447102.493,507865.321,541554.697,747407.877,1099115.006,1792865.109,2426300.963,3580676.29,5402744.49,4932704.723,5933629.784,7166268.23,9452914.595000001,10064806.67,12784501.852,11866086.086,9601842.145,10674680.773
"Sub-Saharan Africa excluding South Africa",194019.563,176292.229,215065.041,270536.286,278314.677,270411.975,342732.336,351956.818,465731.217,629036.902,1076843.842,1404240.376,2318073.481,3960815.271,3640217.927,4259249.339,5073104.709,7321592.586,7866758.196000001,10628490.901,9669409.858999999,7764668.281,8742874.673
"South America excluding Brazil",357764.847,402608.574,541817.877,613381.557,531470.937,783881.2,830935.7780000001,644432.822,895700.871,1301618.647,1547090.046,2351540.242,3278144.344,5158643.144,3791941.341,6261606.512,7610515.704,8707968.724,8959685.702,9750932.625,9013682.434,7751290.932,8838940.491
"Central America and Greater Caribbean Islands excluding Mexico and Puerto Rico",48571.109,43008.948,79942.867,88195.886,115606.002,142489.697,168298.215,181802.223,205429.071,314451.79,548004.287,826937.215,1068658.001,1497650.268,1020158.395,1410497.897,1888338.901,2318258.748,2321131.182,2525998.815,3023127.891,2763184.598,3032007.09
"South America and Central America",565360.057,873595.5280000001,1071629.076,1180284.908,1101552.996,1558663.224,1870349.988,1892549.847,2300174.023,3343587.174,4425228.889,6718729.512,9255930.335999999,13444424.174,10236142.003,15066195.049,17672280.424,19881927.519,20740360.56,22844155.954,21920414.571,18776005.089,21584511.753
"Southern Asia excluding India",114774.507,135962.326,130649.797,127736.494,131177.296,155308.718,174614.04,243523.894,330769.816,424558.517,601069.7610000001,992017.213,1167963.165,1461242.718,1283322.776,2604510.515,3154168.846,2650350.042,3280177.193,4218640.868,4767756.164,5140664.463000001,5795638.671
"Eastern, Southern and South-Eastern Asia",15365245.016,15891745.318,17307934.788,15978740.253,17420817.991,20493466.557,18854910.029,19984804.709,21569089.363,26175861.498,31698887.586,38912872.711,55350121.784,69550304.97400001,48062490.109,61961610.374,76156253.933,79254382.838,80991382.632,89094722.807,85499359.27599999,82187117.311,89628556.167
"Eastern and South-Eastern Asia excluding China",15222363.533,15726272.306,17127381.419,15792058.345,17208613.437,19963719.931,18210745.503,19088049.203,20234309.815,24192250.842,28678459.013,34488950.87,47700810.921,60768374.217,41299785.857,51581309.236,63996287.088,67754379.823,69152497.881,74694166.109,70376900.07799999,70838904.84900001,74303737.48899999
"ACP (African, Caribbean and Pacific Group of States)",440880.788,416197.863,505333.823,527394.998,554069.047,543305.7830000001,640858.409,663572.362,889420.338,1318463.754,2089505.445,2921100.57,4116263.572,6196674.349,5527896.86,6706049.409,8131455.432,10502370.008,11192201.234,13981133.348,13353477.77,10848589.268,11977060.137
"ACP (African, Caribbean and Pacific Group of States): LDCs (Least developed countries)",80962.71799999999,86924.912,88555.633,123832.34,115670.204,124348.768,155615.807,177899.217,232993.125,344574.403,629724.328,770725.719,1168399.563,1837315.605,2093854.28,2186956.275,2431626.508,3541394.735,3790398.922,5623530.099,5439604.063,4287683.178,4602751.616
"ACP (African, Caribbean and Pacific Group of States): LLDCs (Landlocked developing countries)",30982.334,35995.83,34313.645,40333.238,38614.214,38716.853,46432.198,53400.29,63057.674,101503.522,175928.459,204991.914,376328.834,452677.947,609514.696,830212.813,629008.938,885511.5990000001,1043737.289,1645946.226,1556105.899,1442441.365,1550106.561
