"PRODUCT -   Primary products (Lall classification)"
"PARTNER -           China"

YEAR,"1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"    Developing economies: Asia",7664628.796,10086640.435,10764913.84,8265256.614,9850091.521,20713269.998,16321938.773,18598253.847,25463894.421,34887860.656,47759263.705,59760563.808,70339112.52,97949528.84900001,73992865.722,106729366.333,158583732.187,164602535.794,177007711.788,177542747.408,123260013.664,114863195.07,142381547.763
"      Developing economies: Eastern Asia",3625546.379,4316538.868,4426728.405,4271822.637,4129947.995,4906826.9,4424420.972,4636861.457,5841654.192,7150184.811,7783126.713000001,10726383.923,12201191.84,12043907.27,10161460.43,13690107.742,15991367.803,15208087.576,15498323.154,14766326.199,13547490.304,13732262.131,14125583.848
"      Developing economies: Southern Asia",282688.497,586107.971,844656.932,572480.466,824582.172,1841138.925,2289614.97,2788929.538,3270334.973,4460903.062,6932698.809,10008407.735,12753272.989,16660144.587,12365466.074,19618686.36,27912448.082,25350921.35,24400714.681,26470535.998,15856565.131,18647490.087,22616471.334
"      Developing economies: South-Eastern Asia",2496984.056,3308765.493,2784720.621,1672121.22,2482832.591,4232258.499,3362923.551,4158195.458,5748172.962,7469477.665,9864458.991,11181447.77,12742465.856,14880223.23,14975418.297,19903197.533,30503811.442,27072922.324,29719804.626,24677091.177,23475432.346,24234862.249,32924649.849
"      Developing economies: Western Asia",1259409.864,1875228.103,2708807.882,1748832.291,2412728.763,9733045.674000001,6244979.28,7014267.394,10603732.294,15807295.118,23178979.192,27844324.38,32642181.835,54365253.762,36490520.921,53517374.698,84176104.86,96970604.544,107388869.327,111628794.034,70380525.883,58248580.603,72714842.73199999
"    Developing economies: Oceania",45803.329,65878.158,47028.865,9402.34,26916.37,96144.164,22425.731,34252.848,17066.622,21718.232,27813.9,38456.543,43237.328,72676.52400000001,43317.801,88142.64599999999,20209.484,20438.902,81609.549,215248.171,511283.63,464911.892,490070.406
"    Developed economies: America",3464515.468,3158859.64,2301779.391,1904384.169,1561584.967,2638990.273,2728488.35,2624281.904,5778227.642,7363769.192,7450272.362,9309388.604,11771643.504,16358209.784,18038111.729,23585738.328,26058284.012,35680676.159,34608840.229,32068658.67,27850871.398,29829866.817,33526769.537
"    Developed economies: Asia",415657.874,449433.228,466410.175,504745.589,670135.255,730741.613,938377.544,871466.938,974826.299,1384144.414,1781598.315,2933463.732,3756091.088,4395533.572,3882402.349,5125794.523,4950662.605,4586576.594,4050512.502,4035785.012,3745940.583,3633186.843,3924616.974
"    Developed economies: Europe",809421.467,600012.071,662476.248,762391.558,1574755.444,1085521.382,1427322.629,1763156.369,1936120.219,2701057.566,3154598.771,4524421.318,5121581.551,5742163.059,5948338.736,7190234.946000001,10481754.304,11105637.165,12554592.026,11696447.976,11552489.681,12358255.72,14923619.541
"    Developed economies: Oceania",1071658.65,1278240.292,1601416.079,1219785.815,1389119.827,1891923.882,1830013.679,2188894.962,2562352.586,3534716.187,3785128.312,4237323.287,4651441.806,4993604.836,10107917.364,13359746.76,18221011.995,21058339.573,25282720.078,21035234.491,16890964.304,16845243.357,22269677.674
"    Developed economies: Asia and Oceania",1487316.524,1727673.52,2067826.254,1724531.404,2059255.082,2622665.495,2768391.223,3060361.9,3537178.885,4918860.601,5566726.627,7170787.019,8407532.893999999,9389138.408,13990319.713,18485541.283,23171674.6,25644916.167,29333232.58,25071019.503,20636904.887,20478430.2,26194294.648
"    Developing economies: Asia and Oceania",7710432.125,10152518.593,10811942.705,8274658.954,9877007.891000001,20809414.162,16344364.504,18632506.695,25480961.043,34909578.888,47787077.605,59799020.351,70382349.84800001,98022205.373,74036183.523,106817508.979,158603941.671,164622974.696,177089321.337,177757995.579,123771297.294,115328106.962,142871618.169
"Developing economies excluding China",9033277.700999999,12165198.056,13777881.355,10066791.993,11918541.219,25919019.103,21051259.737,24006659.933,35309732.318,52185566.042,72487842.718,90761228.22300001,108497021.192,163207919.079,128858115.801,187784267.704,258265705.328,275515083.235,291068168.351,280603273.303,196657390.395,180320058.069,229570716.118
"Developing economies excluding LDCs",8347127.601,11204520.683,12218536.388,9414711.335000001,10640316.778,22789115.291,19073823.311,21530382.484,30210018.885,42766602.75,57752924.128,72562421.403,90713265.40800001,125265828.165,102630735.524,151430296.132,216621682.331,228617705.462,243053262.129,237269893.47,171951542.546,158933995.267,202416154.674
"Developing economies excluding LDCs and China",8347127.601,11204520.683,12218536.388,9414711.335000001,10640316.778,22789115.291,19073823.311,21530382.484,30210018.885,42766602.75,57752924.128,72562421.403,90713265.40800001,125265828.165,102630735.524,151430296.132,216621682.331,228617705.462,243053262.129,237269893.47,171951542.546,158933995.267,202416154.674
"Developing economies excluding LDCs: Africa",281183.04,254012.485,377601.32,257921.503,556310.4740000001,757285.919,695655.806,652335.643,1532001.045,2891254.891,3947977.958,4776275.408,7169207.508,8314743.167,7798134.317,11115525.671,13725380.361,18487299.202,13565564.905,11976784.301,7043259.406,5423803.288,9323136.123
"Developing economies excluding LDCs: America",783746.351,1413492.821,1761292.324,1316751.364,882731.345,2072038.517,2465208.889,2747119.189,4550562.02,6261146.813,8396348.217,9879389.295,14736263.494,21543626.51,22405299.303,36304964.713,48266829.884,49946647.762,57082651.449,52992776.681,45861682.278,41602327.443,54295981.462
"Developing economies excluding LDCs: Asia",7236394.881,9471148.274,10032628.934,7830704.082,9174400.482999999,19863733.199,15890636.169,18096752.126,24110742.816,33592489.113,45380824.137,57868508.656,68764596.33499999,95335610.75399999,72385602.514,103923823.08,154612296.115,160163620.115,172323990.141,172086255.492,118537445.668,111444278.792,138309632.101
"Developing economies excluding LDCs: Oceania",45803.329,65867.103,47013.81,9334.386,26874.476,96057.656,22322.447,34175.526,16713.004,21711.933,27773.816,38248.044,43198.071,71847.734,41699.39,85982.66800000001,17175.971,20138.383,81055.63400000001,214076.996,509155.194,463585.744,487404.988
"Developing economies excluding LDCs and China: Asia",7236394.881,9471148.274,10032628.934,7830704.082,9174400.482999999,19863733.199,15890636.169,18096752.126,24110742.816,33592489.113,45380824.137,57868508.656,68764596.33499999,95335610.75399999,72385602.514,103923823.08,154612296.115,160163620.115,172323990.141,172086255.492,118537445.668,111444278.792,138309632.101
"LDCs (Least developed countries)",686150.1,960677.373,1522571.113,619520.65,1178735.791,2905612.09,1570715.562,2119800.57,4781252.579,8426268.356000001,13288390.111,15820401.499,16097948.541,35865594.925,25182394.113,35818143.569,40064257.747,45222970.638,45682964.992,40369512.393,23778192.151,20997548.634,25995422.929
"    LDCs: Africa and Haiti",257916.185,345174.157,790271.152,184900.164,503002.859,2055988.783,1139309.674,1618221.527,3427747.356,7130157.004,10909910.459,13928137.848,14523393.099,33250848.04,23573456.53,33010440.338,36089788.039,40783754.41,40998689.424,34911844.722,19053495.719,17577306.208,21920841.849
"    LDCs: Asia",428233.915,615492.161,732284.906,434552.532,675691.0379999999,849536.799,431302.604,501501.721,1353151.605,1295371.54,2378439.568,1890854.969,1574516.185,2613914.052,1607263.194,2805518.67,3971417.017,4438884.35,4683711.286,5456482.974,4722563.219,3418839.251,4071879.813
"    LDCs: Islands","..",11.055,15.055,67.95399999999999,41.894,86.508,103.284,77.322,353.618,739.812,40.084,1408.682,39.257,832.833,1674.389,2184.561,3052.691,331.878,564.282,1184.697,2133.213,1403.175,2701.267
"    LDCs: Africa",257916.185,345174.157,790271.152,184900.164,503002.859,2055988.783,1139309.674,1618221.527,3427747.356,7130132.004,10909887.519,13928026.825,14522955.195,33250646.644,23573150.416,33010117.356,36089365.9,40782965.864,40997281.285,34910326.349,19052469.034,17575687.948,21919539.034
"    LDCs: Islands and Haiti","..",11.055,15.055,67.95399999999999,41.894,86.508,103.284,77.322,353.618,764.812,63.024,1519.705,477.161,1034.229,1980.503,2507.543,3474.83,1120.424,1972.421,2703.07,3159.898,3021.435,4004.082
"LLDCs (Landlocked developing countries)",483353.944,329464.327,490041.304,290286.128,285401.778,321221.401,467013.239,767749.054,1625755.301,2417176.694,2870774.3,4237145.578,5625556.838000001,7413213.11,5641093.617,14071940.854,22235144.831,26554265.128,28435380.285,24564110.888,15114584.303,11854924.235,15177539.012
"SIDS (Small island developing States) (UNCTAD)",3399.314,368.973,152.622,257.733,242.071,579.377,236.961,8693.362999999999,12332.568,6082.065,5957.196,12941.627,16080.41,14949.102,37685.951,24414.616,140334.138,92933.43399999999,93252.734,89099.189,76352.97,144339.666,144897.839
"High-income developing economies",6517877.469,8643305.855,9513145.244000001,7858438.507,7788862.693,16977496.596,14472228.586,16039736.519,22871833.36,32234853.983,42467857.143,55063200.535,67198875.683,95162501.197,73955770.852,108162934.725,150715219.879,163687355.964,174526824.73,167171056.923,124916954.172,110899019.498,140990156.878
"Middle-income developing economies",1978665.438,2794258.649,3368003.223,1722778.494,3391021.451,8013568.93,6023655.515,7151241.018,10363281.497,17438731.306,26541103.951,32493841.764,38708132.941,64137031.673,51580918.247,73798286.987,99528027.69499999,102309379.648,109146729.107,105421694.927,66407800.327,64877380.683,84569319.162
"Low-income developing economies",536734.794,727633.552,896732.888,485574.992,738657.075,927953.5770000001,555375.6360000001,815682.396,2074617.461,2511980.753,3478881.624,3204185.924,2590012.568,3908386.209,3321426.702,5823045.992,8021892.885,9518347.623,7394614.514,8010521.453,5332635.896,4543657.888,4011240.078
"Low-income economies (World Bank)",148417.968,130195.619,184735.743,78385.88800000001,92204.947,109552.557,156836.894,346402.699,760199.116,1262643.697,1165079.642,1200665.23,941801.744,1244712.04,1795743.339,3357998.828,4842772.659,6010898.297,5026176.447,5482683.811,4513525.853,4395795.711,3546674.649
"Lower-middle-income economies (World Bank)",2329713.6,3253142.884,3768848.53,1692997.107,3240515.736,6482307.964,4213940.746,4976044.193,8895202.775,14514059.429,22366110.365,26162755.81,28208838.694,50310957.957,38480386.231,57428807.2,69007148.40700001,73134690.64,76631731.03900001,68011285.711,42553667.65,40665864.645,54997601.365
"Upper-middle-income economies (World Bank)",2024008.281,2934216.11,3410281.043,2690678.264,2911410.116,6554931.813,6756458.44,8109745.818,11768497.085,16637044.545,23548793.378,33564211.507,41649740.366,60043157.629,50126194.493,77965044.79700001,125530693.723,136828342.111,145115944.227,141337681.587,102591008.978,91711235.332,123287135.997
"High-income economies (World Bank)",10638604.975,11603028.607,11901336.328,10293948.317,11225161.613,20120123.532,17773888.53,19444433.17,27636961.914,38445851.881,46730418.517,59596852.779,73648887.88,98528709.638,87297415.99,118162553.603,155911560.521,176054543.065,185505907.345,178993449.132,136434961.901,131424714.013,156433252.709
"High-income OECD members (World Bank)",6135321.735,6036827.15,5743200.803,5199328.719,6071039.341,7431373.991,7880142.082,8788920.418,13363603.343,18301496.806,20041795.66,25756410.55,33777204.142,38978949.22,48202118.21,63005496.148,75048312.668,85893419.743,89288150.976,81136220.15800001,71457862.20100001,73584375.63600001,85907841.278
"High-income non OECD members (World Bank)",4503283.24,5566201.457,6158135.525,5094619.598,5154122.272,12688749.541,9893746.448000001,10655512.752,14273358.571,20144355.075,26688622.857,33840442.229,39871683.738,59549760.418,39095297.78,55157057.455,80863247.853,90161123.322,96217756.369,97857228.97400001,64977099.7,57840338.377,70525411.43099999
"HIPCs (Heavily indebted poor countries) (IMF)",101040.343,80877.928,236857.625,95635.405,115595.718,357661.638,242671.202,306500.931,966653.575,2114081.315,2782937.966,3379181.664,2986301.219,4373026.255,3453117.962,7022404.076,9447573.130000001,10509774.583,10173043.857,10393097.746,6329811.841,5851785.698,8583671.044
"LIFDC (Low-income food-deficit countries) (FAO)",1003168.568,1314440.171,1608297.98,746066.487,1240506.738,1767596.117,1425320.322,1738106.166,3706556.387,5238278.055,7099837.454,7278946.943,5836410.788,13935524.038,12668365.568,23050633.109,24549570.045,21835167.536,22728948.034,21393621.009,13276702.239,11444184.788,13774537.098
"Selected LIFDC (Low-income food-deficit countries)",217484.112,434470.626,482751.224,209022.249,269526.74,357001.258,293250.766,440495.478,800145.983,824243.341,1231800.698,2109280.564,2336111.633,2079636.91,2295473.538,7491375.292,7173555.445,7954082.067,8160231.484,6494121.491,4173259.614,3375192.915,4415616.367
"Selected exporters of petroleum",1331871.931,1922563.578,3471444.45,2128371.309,3340340.021,13615126.336,9894746.737,11977900.026,17530574.053,29561913.877,43391980.339,58244762.213,70064661.476,113755039.034,78938952.64300001,114263390.664,176232730.5,207455838.057,210439320.279,208164052.989,122097855.703,108099934.787,139523372.772
"Selected exporters of manufactured goods",5239648.188,6638207.98,6472323.494,5481125.149,5948924.815,8047904.819,7099384.204,7816520.254,10227237.322,12959389.395,14630957.272,19341212.637,22032995.661,22530437.099,20570474.268,32770687.584,41314427.175,37912360.399,39655563.265,34066546.245,30430770.481,30276650.632,39666552.017
"Selected exporters of manufactured goods and primary commodities",1803005.513,2821801.527,2894121.551,2498855.401,2677800.965,4681659.652,4758034.814,5324447.019,8749112.253000001,12161747.281,15257362.473,18640935.723,25141454.747,29216590.733,29549464.075,44028094.002,57951253.754,54551596.96,59532113.176,55960509.612,54389190.619,53723976.312,69962753.726
"Selected exporters of agricultural products",460634.328,653853.14,814149.57,570327.074,460323.8,864119.541,1101630.029,816297.9790000001,1826692.485,1929896.913,2598833.907,3194996.819,3695876.427,5379925.553,2520591.789,6344349.501,6483882.83,5883551.612,7303359.554,6507004.701,6927700.976,6274238.636,6914563.436
"Selected exporters of minerals and mining products",517154.505,642061.374,794301.236,437091.384,393911.263,905512.341,783557.66,1176275.408,1660689.269,2891505.07,3482203.307,3707086.996,7228976.431,7204375.451,10983297.685,16554066.689,19209270.861,18711988.886,18981776.38,18074948.642,15187900.841,14956939.715,17238834.166
"Net food-importing economies",7005287.357,8556371.976,10192728.996,8162791.624,10142138.992,21916147.866,17660599.061,20190038.389,29463794.405,44948969.006,62400241.801,82242971.08499999,96064759.551,150160919.959,108462347.509,156297389.176,228123434.163,255017047.088,262095389.276,261737848.937,165020532.598,149185975.831,188262386.393
"  Net food-importing developing economies",5928269.327,7486269.146,9083678.375,7116907.564,8570589.721999999,19745669.083,15406135.861,17274921.53,25300560.207,38642631.25,54080403.64,68465656.69499999,78806690.8,127387831.036,91383091.993,128162621.711,181222085.72,201746793.983,208181414.602,208425100.775,127852076.474,114953154.616,142772184.93
"  Net food-importing transition economies",335946.276,264116.898,454932.837,297006.155,349965.248,997555.063,895471.091,1391774.904,2476131.813,3661201.489,5141557.597,8745873.858999999,10625570.21,15409411.734,10858428.553,19858488.59,37291892.176,44063475.757,44656904.918,44003555.429,28706106.354,24732894.72,33574093.452
"  Net food-importing developed economies",741071.754,805985.932,654117.784,748877.905,1221584.022,1172923.72,1358992.109,1523341.955,1687102.385,2645136.267,3178280.564,5031440.531,6632498.541,7363677.189,6220826.963000001,8276278.875,9609456.267000001,9206777.347999999,9257069.755999999,9309192.732999999,8462349.77,9499926.494999999,11916108.011
"Major net food-importing economies",6441002.907,8069071.617,9394924.013,7711594.63,9544577.197000001,20742631.073,16263854.008,18315633.165,25869880.11,39336697.85,55574982.651,72644491.506,85882938.786,136196323.881,99219932.654,138143560.512,197298311.52,219467234.179,225244641.446,226964151.778,144563216.423,132345771.721,168014967.672
"Net food-exporting economies",8131785.467,9359794.244000001,9072470.648,6593152.952,7325586.42,11350767,11240499.829,12686587.491,19597126.233,25910989.788,31412091.186,38281719.574,48384469.444,59966897.929,69237434.39399999,100617289.311,127169415.95,137011531.276,150184764.378,132088104.175,121073483.122,119012035.933,150003224.006
"  Net food-exporting developing economies",3105008.374,4678928.91,4694202.98,2949884.429,3347951.497,6173350.02,5645123.876,6731738.403,10009172.111,13542934.792,18407439.078,22295571.528,29690330.392,35820088.043,37475023.808,59621645.993,77043619.608,73768289.252,82886753.749,72178172.528,68805313.921,65366903.453,86798531.18799999
"  Net food-exporting transition economies",6595.388,306.035,303.559,839.297,3623.452,3163.55,30165.86,30390.87,23529.761,29503.904,11334.912,12991.636,25879.644,20975.824,6467.371,10407.636,23539.693,18789.881,58415.55,382998.231,690253.005,478506.238,476117.103
"  Net food-exporting developed economies",5020181.705,4680559.299,4377964.109,3642429.226,3974011.471,5174253.43,5565210.093,5924458.218,9564424.361,12338551.092,12993317.196,15973156.41,18668259.408,24125834.062,31755943.215,40985235.682,50102256.649,63224452.143,67239595.079,59526933.416,51577916.196,53166626.242,62728575.715
"Major net food-exporting economies",8067574.093,9278257.310000001,8992570.981000001,6567941.561,7263507.134,11203682.071,11186377.669,12607859.436,19513214.592,25758083.098,31078522.678,37699216.732,47786122.317,59156872.681,67990720.01700001,98019595.884,124564561.273,134120251.5,146612360.294,128666969.853,118325241.387,116677243.857,146521077.215
"BASIC",187967.182,636901.196,820315.96,626052.209,416995.871,722689.595,905814.3810000001,1257038.863,1961512.3,2635111.826,3813246.168,5663210.361,7726449.259,9834475.614,11044664.919,20019309.281,25720039.353,26972864.206,31524064.143,27468914.096,26025297.881,23859363.843,34513490.102
"BRICS",256751.182,714906.29,953142.0649999999,727219.941,617312.627,1586839.049,1465198.526,2051729.789,3236727.863,4755207.92,7089325.874,11354349.787,13665630.363,18966116.444,17967837.811,29737291.379,45212963.811,49223129.581,53718868.617,52737274.193,43644363.42,40956295.74,58745908.097
"Industrialized economies (UNIDO)",9957945.346000001,10454283.71,10062162.752,9170936.793,10085463.026,13603177.717,13388450.123,14272462.713,20368348.901,26975861.649,31045341.136,42881793.756,50125291.311,63979999.756,61856847.753,84066572.594,115207442.137,133509737.878,141261238.549,137615210.228,111868686.301,110104809.904,137560789.916
"EIEs (Emerging Industrial Economies) (UNIDO)",3137011.477,4907913.607,5448450.017,3715292.686,3750681.354,11290405.631,8995566.651000001,10930747.943,16624377.392,23343943.34,33163283.873,42009232.416,54778766.927,77992634.215,61839287.323,96733450.676,135483622.829,140222819.105,150497742.607,134632188.245,97510379.56900001,86956950.53900001,108961896.307
"Emerging markets",7770213.691,10474870.147,11176023.182,8872631.056,9287061.693,19249495.571,16014963.643,18270492.784,26285128.952,36700436.87,49475205.444,65468495.653,81526198.572,113053993.46,88533693.68799999,135392298.46,196579757.438,206916651.206,222309794.81,210611760.553,154533892.354,138622789.737,178467544.426
"  Emerging markets: Africa",142542.986,98229.65700000001,122390.075,114090.226,266292.62,271809.325,228885.216,212852.819,295905.329,741090.297,848601.005,946337.635,2226239.039,1320074.554,1898580.504,2571885.11,4537671.079,4247008.351,4539257.901,4186070.802,2612572.402,1971346.656,3216764.026
"  Emerging markets: America",729766.08,1409227.822,1755153.446,1307137.341,879984.741,2067107.709,2459229.382,2743141.154,4524961.284,6206501.222,8314132.065,9793132.039000001,14661203.852,21385684.879,22268649.573,36174178.007,47945150.215,49718376.494,56838693.696,52504004.331,45305649.025,41149560.623,53909665.505
"  Emerging markets: Asia",6721567.64,8815527.470000001,9049439.173,7173172.105,7704374.103,15873352.784,12333485.087,13850922.934,19152715.047,26405561.393,35564844.397,46206241.928,54154553.018,75172605.324,53712776.809,79206225.84199999,112691053.036,118738411.334,126783133.354,120594941.077,84010856.571,75125782.39,93233745.713
"  Emerging markets: Europe and Kazakhstan",176336.985,151885.198,249040.488,278231.384,436410.229,1037225.753,993363.958,1463575.877,2311547.292,3347283.958,4747627.977,8522784.051000001,10484202.663,15175628.703,10653686.802,17440009.501,31405883.108,34212855.027,34148709.859,33326744.343,22604814.356,20376100.068,28107369.182
"Africa excluding South Africa",453625.231,507878.526,1111698.665,394033.416,1070863.539,2993399.022,2176177.819,2559557.84,5129540.702,10858412.486,16038204.414,20514418.086,21885493.915,42996867.758,31631112.324,43477761.222,49312979.997,59129763.572,55020973.048,48834478.958,25937563.135,22430585.284,31096537.676
"Northern Africa excluding Sudan",46669.536,27488.689,45659.575,27914.219,83703.499,82428.27499999999,174807.36,116251.657,197196.72,711178.225,1147757.203,1343250.604,2742488.329,3208824.582,4273419.755,5915723.709,4791984.019,10050313.409,4761011.766,2173403.587,1649528.973,815109.068,1546881.243
"Sub-Saharan Africa",492429.689,571697.953,1158986.751,447467.456,1075098.484,2955138.149,2066878.984,2510782.392,5081012.535,10303637.116,15156636.753,19739456.95,20635481.617,40433061.218,28142907.106,38745747.321,46602527.615,50894358.822,52133775.66,47677579.083,25373855.165,22572896.336,30854932.429
"Sub-Saharan Africa excluding South Africa",406955.695,480389.837,1066039.09,366119.197,987160.04,2910970.747,2001370.459,2443306.183,4932343.982,10147234.261,14890447.211,19171167.482,19143005.586,39788043.176,27357692.569,37562037.513,44520995.978,49079450.163,50259961.282,46661075.371,24288034.162,21615476.216,29549656.433
"South America excluding Brazil",742279.842,1116305.885,1364040.952,871926.295,704170.657,1599450.899,1792834.058,1798431.581,2997137.976,4165909.262,5428736.216,6152383.88,10226816.461,13683063.732,13445331.042,22902025.982,28543480.677,30177274.222,32836430.373,30224997.055,22731231.465,19598505.312,22587445.518
"Central America and Greater Caribbean Islands excluding Mexico and Puerto Rico",3099.366,2034.745,2924.72,9373.203,1745.321,2682.733,2578.183,1823.492,10933.002,5732.884,25086.17,56914.707,48845.031,61545.982,60596.977,61182.974,105042.118,60725.076,87243.51300000001,124076.858,352117.866,210112.997,243019.459
"South America and Central America",780540.507,1413450.523,1761033.401,1316142.453,882349.453,2071425.435,2464533.219,2745225.675,4545824.706,6259693.491,8393179.903999999,9846781.185000001,14714068.101,21513108.061,22337403.029,36245170.241,48046350.509,49824778.805,56959670.473,52848870.294,45803765.015,41453224.234,54182138.079
"Southern Asia excluding India",215059.671,307747.861,501491.87,457360.936,671287.021,1626442.162,2113078.166,2539539.095,2977076.086,4051019.953,6195844.051,8414890.802999999,10822143.274,15065173.835,10739404.694,13093666.634,21958615.736,19069782.74,17895731.248,21834771.167,13153224.144,16819115.764,19798946.551
"Eastern, Southern and South-Eastern Asia",6405218.932,8211412.332,8056105.958,6516424.323,7437362.758,10980224.324,10076959.493,11583986.453,14860162.127,19080565.538,24580284.513,31916239.428,37696930.685,43584275.087,37502344.801,53211991.635,74407627.32700001,67631931.25,69618842.461,65913953.374,52879487.781,56614614.467,69666705.031
"Eastern and South-Eastern Asia excluding China",6122530.435,7625304.361,7211449.026,5943943.857,6612780.586,9139085.399,7787344.523,8795056.914999999,11589827.154,14619662.476,17647585.704,21907831.693,24943657.696,26924130.5,25136878.727,33593305.275,46495179.245,42281009.9,45218127.78,39443417.376,37022922.65,37967124.38,47050233.697
"ACP (African, Caribbean and Pacific Group of States)",541648.744,637619.773,1209362.369,457488.687,1102845.454,3052352.406,2090090.574,2547015.762,5103815.486,10326322.228,15186661.448,19810069.84,20700286.458,40533865.345,28253003.882,38893095.703,46842244.64,51037073.729,52339008.521,47971188.787,25944611.728,23163457.509,31458621.947
"ACP (African, Caribbean and Pacific Group of States): LDCs (Least developed countries)",257916.185,345185.212,790286.2070000001,184985.198,503044.753,2056162.301,1139412.958,1618298.849,3428278.988,7130897.319,10909965.842,13929546.53,14523563.259,33253043.595,23575665.323,33012791.379,36092876.513,40784097.157,41000560.136,34913365.346,19056106.987,17578868.192,21923751.796
"ACP (African, Caribbean and Pacific Group of States): LLDCs (Landlocked developing countries)",91853.765,98420.573,122698.48,57410.728,71493.62,114934.613,87892.458,133002.088,364791.445,764099.598,849884.92,992938.798,624483.895,693853.117,1269715.433,3268092.135,3338657.643,3632202.9,3862437.286,3590905.244,2455259.968,2231288.98,3476510.082
